StartDate,Ridership,DayType
2015/4/7,11109,Non_Holiday
2015/4/8,7437,Non_Holiday
2015/4/9,7826,Non_Holiday
2015/4/10,9393,Non_Holiday
2015/4/11,16726,Non_Holiday
2015/4/12,15724,Non_Holiday
2015/4/13,12676,Non_Holiday
2015/4/14,3824,Non_Holiday
2015/4/15,11119,Holiday
2015/4/16,11687,Non_Holiday
2015/4/17,12546,Non_Holiday
2015/4/18,16004,Non_Holiday
2015/4/19,10250,Non_Holiday
2015/4/20,9066,Non_Holiday
2015/4/21,11630,Non_Holiday
2015/4/22,10540,Non_Holiday
2015/4/23,10106,Non_Holiday
2015/4/24,10370,Non_Holiday
2015/4/25,7177,Non_Holiday
2015/4/26,10327,Non_Holiday
2015/4/27,8864,Non_Holiday
2015/4/28,10995,Non_Holiday
2015/4/29,11652,Non_Holiday
2015/4/30,10255,Non_Holiday
2015/5/1,10351,Non_Holiday
2015/5/2,12570,Non_Holiday
2015/5/3,12098,Non_Holiday
2015/5/4,11987,Non_Holiday
2015/5/5,11093,Non_Holiday
2015/5/6,11483,Non_Holiday
2015/5/7,12316,Non_Holiday
2015/5/8,13427,Non_Holiday
2015/5/9,12841,Non_Holiday
2015/5/10,11089,Non_Holiday
2015/5/11,12133,Non_Holiday
2015/5/12,12056,Non_Holiday
2015/5/13,11774,Non_Holiday
2015/5/14,12615,Non_Holiday
2015/5/15,13641,Non_Holiday
2015/5/16,11196,Non_Holiday
2015/5/17,10933,Non_Holiday
2015/5/18,10442,Non_Holiday
2015/5/19,12063,Non_Holiday
2015/5/20,12981,Non_Holiday
2015/5/21,6981,Non_Holiday
2015/5/22,12522,Non_Holiday
2015/5/23,12706,Non_Holiday
2015/5/24,13564,Non_Holiday
2015/5/25,11990,Holiday
2015/5/26,11351,Non_Holiday
2015/5/27,11470,Non_Holiday
2015/5/28,11625,Non_Holiday
2015/5/29,12058,Non_Holiday
2015/5/30,12657,Non_Holiday
2015/5/31,10917,Non_Holiday
2015/6/1,8101,Non_Holiday
2015/6/2,8054,Non_Holiday
2015/6/3,9879,Non_Holiday
2015/6/4,6356,Non_Holiday
2015/6/5,11075,Non_Holiday
2015/6/6,12665,Non_Holiday
2015/6/7,11661,Non_Holiday
2015/6/8,9959,Non_Holiday
2015/6/9,11764,Non_Holiday
2015/6/10,11586,Non_Holiday
2015/6/11,11844,Non_Holiday
2015/6/12,10867,Non_Holiday
2015/6/13,11754,Non_Holiday
2015/6/14,9490,Non_Holiday
2015/6/15,9975,Non_Holiday
2015/6/16,11492,Non_Holiday
2015/6/17,11173,Non_Holiday
2015/6/18,9990,Non_Holiday
2015/6/19,12019,Non_Holiday
2015/6/20,9305,Non_Holiday
2015/6/21,8775,Non_Holiday
2015/6/22,11258,Non_Holiday
2015/6/23,9184,Non_Holiday
2015/6/24,12581,Non_Holiday
2015/6/25,11119,Non_Holiday
2015/6/26,13027,Non_Holiday
2015/6/27,3301,Non_Holiday
2015/6/28,11601,Non_Holiday
2015/6/29,12191,Non_Holiday
2015/6/30,11970,Non_Holiday
2015/7/1,11223,Non_Holiday
2015/7/2,11257,Non_Holiday
2015/7/3,12791,Holiday
2015/7/4,10288,Non_Holiday
2015/7/5,12199,Non_Holiday
2015/7/6,10902,Non_Holiday
2015/7/7,12223,Non_Holiday
2015/7/8,9495,Non_Holiday
2015/7/9,11045,Non_Holiday
2015/7/10,13013,Non_Holiday
2015/7/11,12420,Non_Holiday
2015/7/12,11711,Non_Holiday
2015/7/13,10224,Non_Holiday
2015/7/14,11591,Non_Holiday
2015/7/15,12088,Non_Holiday
2015/7/16,13257,Non_Holiday
2015/7/17,12627,Non_Holiday
2015/7/18,11096,Non_Holiday
2015/7/19,10148,Non_Holiday
2015/7/20,10856,Non_Holiday
2015/7/21,11811,Non_Holiday
2015/7/22,12934,Non_Holiday
2015/7/23,12992,Non_Holiday
2015/7/24,13339,Non_Holiday
2015/7/25,12902,Non_Holiday
2015/7/26,11314,Non_Holiday
2015/7/27,10919,Non_Holiday
2015/7/28,11976,Non_Holiday
2015/7/29,12170,Non_Holiday
2015/7/30,10808,Non_Holiday
2015/7/31,12396,Non_Holiday
2015/8/1,12043,Non_Holiday
2015/8/2,11447,Non_Holiday
2015/8/3,12085,Non_Holiday
2015/8/4,11626,Non_Holiday
2015/8/5,12501,Non_Holiday
2015/8/6,12617,Non_Holiday
2015/8/7,12181,Non_Holiday
2015/8/8,12970,Non_Holiday
2015/8/9,11651,Non_Holiday
2015/8/10,10494,Non_Holiday
2015/8/11,11342,Non_Holiday
2015/8/12,12485,Non_Holiday
2015/8/13,12435,Non_Holiday
2015/8/14,12549,Non_Holiday
2015/8/15,12082,Non_Holiday
2015/8/16,10192,Non_Holiday
2015/8/17,10971,Non_Holiday
2015/8/18,11595,Non_Holiday
2015/8/19,11966,Non_Holiday
2015/8/20,10192,Non_Holiday
2015/8/21,12902,Non_Holiday
2015/8/22,12339,Non_Holiday
2015/8/23,10981,Non_Holiday
2015/8/24,10283,Non_Holiday
2015/8/25,12672,Non_Holiday
2015/8/26,12330,Non_Holiday
2015/8/27,12406,Non_Holiday
2015/8/28,12210,Non_Holiday
2015/8/29,11526,Non_Holiday
2015/8/30,10188,Non_Holiday
2015/8/31,11052,Non_Holiday
2015/9/1,11522,Non_Holiday
2015/9/2,11378,Non_Holiday
2015/9/3,11131,Non_Holiday
2015/9/4,11050,Non_Holiday
2015/9/5,10867,Non_Holiday
2015/9/6,12400,Non_Holiday
2015/9/7,10351,Holiday
2015/9/8,10965,Non_Holiday
2015/9/9,11065,Non_Holiday
2015/9/10,10356,Non_Holiday
2015/9/11,12167,Non_Holiday
2015/9/12,6665,Non_Holiday
2015/9/13,10397,Non_Holiday
2015/9/14,11156,Non_Holiday
2015/9/15,11943,Non_Holiday
2015/9/16,11938,Non_Holiday
2015/9/17,11949,Non_Holiday
2015/9/18,11956,Non_Holiday
2015/9/19,11580,Non_Holiday
2015/9/20,10998,Non_Holiday
2015/9/21,7816,Non_Holiday
2015/9/22,11952,Non_Holiday
2015/9/23,12773,Non_Holiday
2015/9/24,12514,Non_Holiday
2015/9/25,11403,Non_Holiday
2015/9/26,11038,Non_Holiday
2015/9/27,9979,Non_Holiday
2015/9/28,11305,Non_Holiday
2015/9/29,7240,Non_Holiday
2015/9/30,10184,Non_Holiday
2015/10/1,4799,Non_Holiday
2015/10/2,2079,Non_Holiday
2015/10/3,4050,Non_Holiday
2015/10/4,6624,Non_Holiday
2015/10/5,10445,Non_Holiday
2015/10/6,11551,Non_Holiday
2015/10/7,11734,Non_Holiday
2015/10/8,11711,Non_Holiday
2015/10/9,10501,Non_Holiday
2015/10/10,10269,Non_Holiday
2015/10/11,10491,Non_Holiday
2015/10/12,10495,Holiday
2015/10/13,10803,Non_Holiday
2015/10/14,11406,Non_Holiday
2015/10/15,11506,Non_Holiday
2015/10/16,11263,Non_Holiday
2015/10/17,8782,Non_Holiday
2015/10/18,6978,Non_Holiday
2015/10/19,9074,Non_Holiday
2015/10/20,10036,Non_Holiday
2015/10/21,10678,Non_Holiday
2015/10/22,11287,Non_Holiday
2015/10/23,11470,Non_Holiday
2015/10/24,9730,Non_Holiday
2015/10/25,8587,Non_Holiday
2015/10/26,9973,Non_Holiday
2015/10/27,9797,Non_Holiday
2015/10/28,5179,Non_Holiday
2015/10/29,10632,Non_Holiday
2015/10/30,9700,Non_Holiday
2015/10/31,8721,Non_Holiday
2015/11/1,7211,Non_Holiday
2015/11/2,9446,Non_Holiday
2015/11/3,10508,Non_Holiday
2015/11/4,10822,Non_Holiday
2015/11/5,10553,Non_Holiday
2015/11/6,11609,Non_Holiday
2015/11/7,5610,Non_Holiday
2015/11/8,8995,Non_Holiday
2015/11/9,6715,Non_Holiday
2015/11/10,5773,Non_Holiday
2015/11/11,8901,Holiday
2015/11/12,8476,Non_Holiday
2015/11/13,9262,Non_Holiday
2015/11/14,7171,Non_Holiday
2015/11/15,7441,Non_Holiday
2015/11/16,9156,Non_Holiday
2015/11/17,9226,Non_Holiday
2015/11/18,9768,Non_Holiday
2015/11/19,6255,Non_Holiday
2015/11/20,9097,Non_Holiday
2015/11/21,7299,Non_Holiday
2015/11/22,4948,Non_Holiday
2015/11/23,6601,Non_Holiday
2015/11/24,7500,Non_Holiday
2015/11/25,6864,Non_Holiday
2015/11/26,3394,Holiday
2015/11/27,6240,Non_Holiday
2015/11/28,6418,Non_Holiday
2015/11/29,2877,Non_Holiday
2015/11/30,4160,Non_Holiday
2015/12/1,3954,Non_Holiday
2015/12/2,5740,Non_Holiday
2015/12/3,7969,Non_Holiday
2015/12/4,7940,Non_Holiday
2015/12/5,7087,Non_Holiday
2015/12/6,5979,Non_Holiday
2015/12/7,7928,Non_Holiday
2015/12/8,8458,Non_Holiday
2015/12/9,7982,Non_Holiday
2015/12/10,8685,Non_Holiday
2015/12/11,8722,Non_Holiday
2015/12/12,8720,Non_Holiday
2015/12/13,8034,Non_Holiday
2015/12/14,6645,Non_Holiday
2015/12/15,8804,Non_Holiday
2015/12/16,8624,Non_Holiday
2015/12/17,4553,Non_Holiday
2015/12/18,6698,Non_Holiday
2015/12/19,4279,Non_Holiday
2015/12/20,4219,Non_Holiday
2015/12/21,6675,Non_Holiday
2015/12/22,4934,Non_Holiday
2015/12/23,2263,Non_Holiday
2015/12/24,2796,Non_Holiday
2015/12/25,1502,Holiday
2015/12/26,2702,Non_Holiday
2015/12/27,4623,Non_Holiday
2015/12/28,4459,Non_Holiday
2015/12/29,5253,Non_Holiday
2015/12/30,5275,Non_Holiday
2015/12/31,5855,Non_Holiday
2016/1/1,3220,Holiday
2016/1/2,4922,Non_Holiday
2016/1/3,4964,Non_Holiday
2016/1/4,5133,Non_Holiday
2016/1/5,4850,Non_Holiday
2016/1/6,5712,Non_Holiday
2016/1/7,6592,Non_Holiday
2016/1/8,6153,Non_Holiday
2016/1/9,5314,Non_Holiday
2016/1/10,5663,Non_Holiday
2016/1/11,6294,Non_Holiday
2016/1/12,6490,Non_Holiday
2016/1/13,5620,Non_Holiday
2016/1/14,7164,Non_Holiday
2016/1/15,5983,Non_Holiday
2016/1/16,5908,Non_Holiday
2016/1/17,3400,Non_Holiday
2016/1/18,2499,Holiday
2016/1/19,3912,Non_Holiday
2016/1/20,4321,Non_Holiday
2016/1/21,4228,Non_Holiday
2016/1/22,2985,Non_Holiday
2016/1/27,528,Non_Holiday
2016/1/28,2022,Non_Holiday
2016/1/29,2942,Non_Holiday
2016/1/30,2822,Non_Holiday
2016/1/31,3611,Non_Holiday
2016/2/1,4604,Non_Holiday
2016/2/2,6584,Non_Holiday
2016/2/3,4243,Non_Holiday
2016/2/4,6691,Non_Holiday
2016/2/5,5822,Non_Holiday
2016/2/6,5042,Non_Holiday
2016/2/7,4664,Non_Holiday
2016/2/8,5994,Non_Holiday
2016/2/9,4053,Non_Holiday
2016/2/10,5493,Non_Holiday
2016/2/11,4246,Non_Holiday
2016/2/12,4363,Non_Holiday
2016/2/13,1535,Non_Holiday
2016/2/14,1851,Non_Holiday
2016/2/15,501,Holiday
2016/2/16,3238,Non_Holiday
2016/2/17,6097,Non_Holiday
2016/2/18,5822,Non_Holiday
2016/2/19,5633,Non_Holiday
2016/2/20,8245,Non_Holiday
2016/2/21,4254,Non_Holiday
2016/2/22,7148,Non_Holiday
2016/2/23,2585,Non_Holiday
2016/2/24,3279,Non_Holiday
2016/2/25,6330,Non_Holiday
2016/2/26,5345,Non_Holiday
2016/2/27,5432,Non_Holiday
2016/2/28,8732,Non_Holiday
2016/2/29,7828,Non_Holiday
2016/3/1,8588,Non_Holiday
2016/3/2,5918,Non_Holiday
2016/3/3,5902,Non_Holiday
2016/3/4,5345,Non_Holiday
2016/3/5,5334,Non_Holiday
2016/3/6,5899,Non_Holiday
2016/3/7,9003,Non_Holiday
2016/3/8,10558,Non_Holiday
2016/3/9,11214,Non_Holiday
2016/3/10,10954,Non_Holiday
2016/3/11,11220,Non_Holiday
2016/3/12,10427,Non_Holiday
2016/3/13,5194,Non_Holiday
2016/3/14,7671,Non_Holiday
2016/3/15,8558,Non_Holiday
2016/3/16,13356,Non_Holiday
2016/3/17,10673,Non_Holiday
2016/3/18,11429,Non_Holiday
2016/3/19,3227,Non_Holiday
2016/3/20,4532,Non_Holiday
2016/3/21,7580,Non_Holiday
2016/3/22,9763,Non_Holiday
2016/3/23,12340,Non_Holiday
2016/3/24,13363,Non_Holiday
2016/3/25,12212,Non_Holiday
2016/3/26,14116,Non_Holiday
2016/3/27,8564,Non_Holiday
2016/3/28,8430,Non_Holiday
2016/3/29,10221,Non_Holiday
2016/3/30,10873,Non_Holiday
2016/3/31,11029,Non_Holiday
2016/4/1,10875,Non_Holiday
2016/4/2,9281,Non_Holiday
2016/4/3,6800,Non_Holiday
2016/4/4,7398,Non_Holiday
2016/4/5,7512,Non_Holiday
2016/4/6,9068,Non_Holiday
2016/4/7,5433,Non_Holiday
2016/4/8,9529,Non_Holiday
2016/4/9,4069,Non_Holiday
2016/4/10,7421,Non_Holiday
2016/4/11,9456,Non_Holiday
2016/4/12,8583,Non_Holiday
2016/4/13,10131,Non_Holiday
2016/4/14,10523,Non_Holiday
2016/4/15,11395,Holiday
2016/4/16,13505,Non_Holiday
2016/4/17,12367,Non_Holiday
2016/4/18,11882,Non_Holiday
2016/4/19,11927,Non_Holiday
2016/4/20,11650,Non_Holiday
2016/4/21,11447,Non_Holiday
2016/4/22,11093,Non_Holiday
2016/4/23,8487,Non_Holiday
2016/4/24,11948,Non_Holiday
2016/4/25,11694,Non_Holiday
2016/4/26,11718,Non_Holiday
2016/4/27,8360,Non_Holiday
2016/4/28,5195,Non_Holiday
2016/4/29,8258,Non_Holiday
2016/4/30,8511,Non_Holiday
2016/5/1,4376,Non_Holiday
2016/5/2,8139,Non_Holiday
2016/5/3,8132,Non_Holiday
2016/5/4,9625,Non_Holiday
2016/5/5,8726,Non_Holiday
2016/5/6,3102,Non_Holiday
2016/5/7,9225,Non_Holiday
2016/5/8,10803,Non_Holiday
2016/5/9,9164,Non_Holiday
2016/5/10,10242,Non_Holiday
2016/5/11,7669,Non_Holiday
2016/5/12,10805,Non_Holiday
2016/5/13,10106,Non_Holiday
2016/5/14,9389,Non_Holiday
2016/5/15,8507,Non_Holiday
2016/5/16,11357,Non_Holiday
2016/5/17,5374,Non_Holiday
2016/5/18,10583,Non_Holiday
2016/5/19,11720,Non_Holiday
2016/5/20,13860,Non_Holiday
2016/5/21,4432,Non_Holiday
2016/5/22,2851,Non_Holiday
2016/5/23,8048,Non_Holiday
2016/5/24,13235,Non_Holiday
2016/5/25,12786,Non_Holiday
2016/5/26,12188,Non_Holiday
2016/5/27,12139,Non_Holiday
2016/5/28,11560,Non_Holiday
2016/5/29,9069,Non_Holiday
2016/5/30,9930,Holiday
2016/5/31,11578,Non_Holiday
2016/6/1,12355,Non_Holiday
2016/6/2,12366,Non_Holiday
2016/6/3,8517,Non_Holiday
2016/6/4,11991,Non_Holiday
2016/6/5,9378,Non_Holiday
2016/6/6,12468,Non_Holiday
2016/6/7,13271,Non_Holiday
2016/6/8,13586,Non_Holiday
2016/6/9,13423,Non_Holiday
2016/6/10,13730,Non_Holiday
2016/6/11,11993,Non_Holiday
2016/6/12,11023,Non_Holiday
2016/6/13,13161,Non_Holiday
2016/6/14,13949,Non_Holiday
2016/6/15,12954,Non_Holiday
2016/6/16,11056,Non_Holiday
2016/6/17,13290,Non_Holiday
2016/6/18,13550,Non_Holiday
2016/6/19,11830,Non_Holiday
2016/6/20,12912,Non_Holiday
2016/6/21,9513,Non_Holiday
2016/6/22,13902,Non_Holiday
2016/6/23,9435,Non_Holiday
2016/6/24,12405,Non_Holiday
2016/6/25,13600,Non_Holiday
2016/6/26,12356,Non_Holiday
2016/6/27,11922,Non_Holiday
2016/6/28,11064,Non_Holiday
2016/6/29,13778,Non_Holiday
2016/6/30,13318,Non_Holiday
