StartStation,EndStation,Ridership,start_id,start_terminalName,start_lat,start_long,start_nbBikes,start_nbEmptyDocks,end_id,end_terminalName,end_lat,end_long,end_nbBikes,end_nbEmptyDocks,distance_hav
13th & D St NE,USDA / 12th & Independence Ave SW,915,101,31622,38.894832,-76.987633,5,26,71,31217,38.887237,-77.028226,15,22,3617.354999
13th & D St NE,8th & H St NW,914,101,31622,38.894832,-76.987633,5,26,92,31228,38.8997,-77.023086,31,2,3118.977286
13th & D St NE,6th & H St NE,905,101,31622,38.894832,-76.987633,5,26,95,31615,38.899972,-76.998347,10,13,1090.411492
13th & D St NE,3rd St & Pennsylvania Ave SE,879,101,31622,38.894832,-76.987633,5,26,247,31269,38.887378,-77.001955,1,13,1492.787809
13th & D St NE,8th & Eye St SE / Barracks Row,836,101,31622,38.894832,-76.987633,5,26,62,31608,38.8792,-76.9953,9,2,1862.648297
13th & D St NE,5th St & Massachusetts Ave NW,813,101,31622,38.894832,-76.987633,5,26,207,31265,38.90093,-77.018677,6,13,2773.878491
13th & D St NE,3rd & G St SE,771,101,31622,38.894832,-76.987633,5,26,144,31625,38.881185,-77.001828,3,16,1954.668831
13th & D St NE,Maryland & Independence Ave SW,731,101,31622,38.894832,-76.987633,5,26,142,31243,38.887299,-77.018939,23,13,2839.158505
13th & D St NE,10th St & Constitution Ave NW,729,101,31622,38.894832,-76.987633,5,26,76,31219,38.893028,-77.026013,12,19,3331.341397
13th & D St NE,L'Enfant Plaza / 7th & C St SW,728,101,31622,38.894832,-76.987633,5,26,75,31218,38.886266,-77.022241,15,0,3146.581957
13th & D St NE,Bladensburg Rd & Benning Rd NE,666,101,31622,38.894832,-76.987633,5,26,97,31617,38.900413,-76.982872,9,6,745.7334411
13th & D St NE,19th & East Capitol St SE,666,101,31622,38.894832,-76.987633,5,26,32,31601,38.8896,-76.9769,1,12,1097.27248
13th & D St NE,13th St & New York Ave NW,608,101,31622,38.894832,-76.987633,5,26,91,31227,38.900283,-77.029822,13,9,3705.13868
13th & D St NE,5th & K St NW,588,101,31622,38.894832,-76.987633,5,26,31,31600,38.90304,-77.019027,4,14,2869.193419
13th & D St NE,11th & H St NE,585,101,31622,38.894832,-76.987633,5,26,111,31614,38.899983,-76.991383,2,16,659.0504061
13th & D St NE,Constitution Ave & 2nd St NW/DOL,564,101,31622,38.894832,-76.987633,5,26,251,31271,38.892275,-77.013917,13,12,2295.005321
13th & D St NE,8th & D St NW,533,101,31622,38.894832,-76.987633,5,26,248,31270,38.894851,-77.02324,11,4,3084.988492
13th & D St NE,1st & M St NE,525,101,31622,38.894832,-76.987633,5,26,52,31603,38.9057,-77.0056,6,6,1971.416659
D St & Maryland Ave NE,Columbus Circle / Union Station,11886,89,31612,38.894758,-76.997114,5,16,113,31623,38.89696,-77.00493,36,7,720.1686939
D St & Maryland Ave NE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,4643,89,31612,38.894758,-76.997114,5,16,78,31613,38.884,-76.995397,7,7,1206.780528
D St & Maryland Ave NE,Eastern Market / 7th & North Carolina Ave SE,3176,89,31612,38.894758,-76.997114,5,16,68,31610,38.886952,-76.996806,6,7,869.369634
D St & Maryland Ave NE,13th & D St NE,2386,89,31612,38.894758,-76.997114,5,16,101,31622,38.894832,-76.987633,5,26,821.4749643
D St & Maryland Ave NE,3rd & D St SE,2109,89,31612,38.894758,-76.997114,5,16,56,31605,38.8851,-77.0023,5,6,1165.247796
D St & Maryland Ave NE,North Capitol St & F St NW,1942,89,31612,38.894758,-76.997114,5,16,114,31624,38.897446,-77.009888,18,5,1146.456743
D St & Maryland Ave NE,5th & F St NW,1925,89,31612,38.894758,-76.997114,5,16,82,31620,38.897222,-77.019347,24,7,1945.665487
D St & Maryland Ave NE,3rd & G St SE,1901,89,31612,38.894758,-76.997114,5,16,144,31625,38.881185,-77.001828,3,16,1565.176563
D St & Maryland Ave NE,13th & H St NE,1694,89,31612,38.894758,-76.997114,5,16,81,31611,38.9003,-76.9882,7,20,988.4436248
D St & Maryland Ave NE,3rd & H St NE,1659,89,31612,38.894758,-76.997114,5,16,96,31616,38.900412,-77.001949,11,8,756.0501944
D St & Maryland Ave NE,6th & H St NE,1523,89,31612,38.894758,-76.997114,5,16,95,31615,38.899972,-76.998347,10,13,590.1680912
D St & Maryland Ave NE,7th & F St NW / National Portrait Gallery,1181,89,31612,38.894758,-76.997114,5,16,105,31232,38.897351,-77.022465,21,3,2215.257571
D St & Maryland Ave NE,11th & H St NE,1118,89,31612,38.894758,-76.997114,5,16,111,31614,38.899983,-76.991383,2,16,764.7470182
D St & Maryland Ave NE,3rd St & Pennsylvania Ave SE,1078,89,31612,38.894758,-76.997114,5,16,247,31269,38.887378,-77.001955,1,13,922.4204598
D St & Maryland Ave NE,Bladensburg Rd & Benning Rd NE,920,89,31612,38.894758,-76.997114,5,16,97,31617,38.900413,-76.982872,9,6,1385.185991
D St & Maryland Ave NE,14th & D St SE,866,89,31612,38.894758,-76.997114,5,16,58,31607,38.884,-76.9861,3,9,1531.314227
D St & Maryland Ave NE,USDA / 12th & Independence Ave SW,854,89,31612,38.894758,-76.997114,5,16,71,31217,38.887237,-77.028226,15,22,2822.709702
D St & Maryland Ave NE,5th St & Massachusetts Ave NW,847,89,31612,38.894758,-76.997114,5,16,207,31265,38.90093,-77.018677,6,13,1990.476138
D St & Maryland Ave NE,Lincoln Park / 13th & East Capitol St NE,824,89,31612,38.894758,-76.997114,5,16,99,31619,38.890461,-76.988355,1,23,897.0745203
D St & Maryland Ave NE,M St & New Jersey Ave SE,782,89,31612,38.894758,-76.997114,5,16,49,31208,38.8763,-77.0037,0,16,2132.51456
D St & Maryland Ave NE,8th & H St NW,778,89,31612,38.894758,-76.997114,5,16,92,31228,38.8997,-77.023086,31,2,2316.412985
D St & Maryland Ave NE,4th & East Capitol St NE,754,89,31612,38.894758,-76.997114,5,16,98,31618,38.889955,-77.000349,2,8,603.681881
D St & Maryland Ave NE,6th St & Indiana Ave NW,748,89,31612,38.894758,-76.997114,5,16,171,31264,38.894573,-77.01994,7,12,1977.755034
D St & Maryland Ave NE,10th & E St NW,687,89,31612,38.894758,-76.997114,5,16,199,31256,38.895914,-77.026064,9,5,2511.50731
D St & Maryland Ave NE,Maryland & Independence Ave SW,655,89,31612,38.894758,-76.997114,5,16,142,31243,38.887299,-77.018939,23,13,2065.284461
D St & Maryland Ave NE,1st & K St SE,596,89,31612,38.894758,-76.997114,5,16,162,31628,38.87861,-77.006004,6,7,1955.686167
D St & Maryland Ave NE,15th & F St NE,569,89,31612,38.894758,-76.997114,5,16,236,31632,38.897195,-76.983575,3,16,1203.961366
D St & Maryland Ave NE,1st & M St NE,568,89,31612,38.894758,-76.997114,5,16,52,31603,38.9057,-77.0056,6,6,1422.723026
D St & Maryland Ave NE,Potomac & Pennsylvania Ave SE,563,89,31612,38.894758,-76.997114,5,16,57,31606,38.8803,-76.9862,3,11,1866.728019
D St & Maryland Ave NE,Smithsonian / Jefferson Dr & 12th St SW,551,89,31612,38.894758,-76.997114,5,16,169,31248,38.888767,-77.02858,8,14,2806.715365
D St & Maryland Ave NE,4th & E St SW,524,89,31612,38.894758,-76.997114,5,16,143,31244,38.88412,-77.017445,7,12,2122.649304
D St & Maryland Ave NE,15th St & Massachusetts Ave SE,515,89,31612,38.894758,-76.997114,5,16,154,31626,38.88732,-76.983569,3,12,1436.284461
D St & Maryland Ave NE,8th & Eye St SE / Barracks Row,514,89,31612,38.894758,-76.997114,5,16,62,31608,38.8792,-76.9953,9,2,1739.026676
D St & Maryland Ave NE,L'Enfant Plaza / 7th & C St SW,507,89,31612,38.894758,-76.997114,5,16,75,31218,38.886266,-77.022241,15,0,2373.510553
20th St & Virginia Ave NW,17th & K St NW,571,206,31259,38.894722,-77.045128,1,14,54,31213,38.90276,-77.03863,9,13,1057.147478
20th St & Virginia Ave NW,Jefferson Dr & 14th St SW,512,206,31259,38.894722,-77.045128,1,14,168,31247,38.888553,-77.032429,18,4,1297.010471
20th St & Virginia Ave NW,22nd & I St NW / Foggy Bottom,508,206,31259,38.894722,-77.045128,1,14,200,31257,38.90088,-77.048911,14,0,759.8253657
6th St & Indiana Ave NW,Columbus Circle / Union Station,2275,171,31264,38.894573,-77.01994,7,12,113,31623,38.89696,-77.00493,36,7,1327.317884
6th St & Indiana Ave NW,North Capitol St & F St NW,1659,171,31264,38.894573,-77.01994,7,12,114,31624,38.897446,-77.009888,18,5,927.7581255
6th St & Indiana Ave NW,5th & K St NW,1357,171,31264,38.894573,-77.01994,7,12,31,31600,38.90304,-77.019027,4,14,945.8552381
6th St & Indiana Ave NW,Jefferson Dr & 14th St SW,1280,171,31264,38.894573,-77.01994,7,12,168,31247,38.888553,-77.032429,18,4,1272.801539
6th St & Indiana Ave NW,4th & M St SW,1253,171,31264,38.894573,-77.01994,7,12,22,31108,38.8767,-77.0178,5,16,1998.235844
6th St & Indiana Ave NW,Lincoln Memorial,1225,171,31264,38.894573,-77.01994,7,12,204,31258,38.888251,-77.049426,0,23,2649.947773
6th St & Indiana Ave NW,5th St & Massachusetts Ave NW,1204,171,31264,38.894573,-77.01994,7,12,207,31265,38.90093,-77.018677,6,13,716.0677108
6th St & Indiana Ave NW,Constitution Ave & 2nd St NW/DOL,1082,171,31264,38.894573,-77.01994,7,12,251,31271,38.892275,-77.013917,13,12,581.1709373
6th St & Indiana Ave NW,D St & Maryland Ave NE,1057,171,31264,38.894573,-77.01994,7,12,89,31612,38.894758,-76.997114,5,16,1977.755034
6th St & Indiana Ave NW,L'Enfant Plaza / 7th & C St SW,903,171,31264,38.894573,-77.01994,7,12,75,31218,38.886266,-77.022241,15,0,945.9789573
6th St & Indiana Ave NW,8th & H St NW,880,171,31264,38.894573,-77.01994,7,12,92,31228,38.8997,-77.023086,31,2,632.4773844
6th St & Indiana Ave NW,5th & F St NW,784,171,31264,38.894573,-77.01994,7,12,82,31620,38.897222,-77.019347,24,7,299.3274544
6th St & Indiana Ave NW,Smithsonian / Jefferson Dr & 12th St SW,753,171,31264,38.894573,-77.01994,7,12,169,31248,38.888767,-77.02858,8,14,989.0077349
6th St & Indiana Ave NW,New York Ave & 15th St NW,747,171,31264,38.894573,-77.01994,7,12,83,31222,38.8991,-77.0337,7,7,1294.270943
6th St & Indiana Ave NW,14th & D St NW / Ronald Reagan Building,746,171,31264,38.894573,-77.01994,7,12,104,31231,38.894514,-77.031617,8,17,1011.71996
6th St & Indiana Ave NW,Maryland & Independence Ave SW,742,171,31264,38.894573,-77.01994,7,12,142,31243,38.887299,-77.018939,23,13,814.3696421
6th St & Indiana Ave NW,7th & F St NW / National Portrait Gallery,724,171,31264,38.894573,-77.01994,7,12,105,31232,38.897351,-77.022465,21,3,378.800444
6th St & Indiana Ave NW,USDA / 12th & Independence Ave SW,701,171,31264,38.894573,-77.01994,7,12,71,31217,38.887237,-77.028226,15,22,1087.352656
6th St & Indiana Ave NW,4th & E St SW,697,171,31264,38.894573,-77.01994,7,12,143,31244,38.88412,-77.017445,7,12,1183.534062
6th St & Indiana Ave NW,Eastern Market Metro / Pennsylvania Ave & 7th St SE,618,171,31264,38.894573,-77.01994,7,12,78,31613,38.884,-76.995397,7,7,2430.552202
6th St & Indiana Ave NW,1st & K St SE,606,171,31264,38.894573,-77.01994,7,12,162,31628,38.87861,-77.006004,6,7,2148.462572
6th St & Indiana Ave NW,1st & M St NE,588,171,31264,38.894573,-77.01994,7,12,52,31603,38.9057,-77.0056,6,6,1754.316767
6th St & Indiana Ave NW,Metro Center / 12th & G St NW,572,171,31264,38.894573,-77.01994,7,12,103,31230,38.898364,-77.027869,30,0,806.2243131
6th St & Indiana Ave NW,3rd St & Pennsylvania Ave SE,570,171,31264,38.894573,-77.01994,7,12,247,31269,38.887378,-77.001955,1,13,1752.090684
6th St & Indiana Ave NW,Thomas Circle,564,171,31264,38.894573,-77.01994,7,12,137,31241,38.9059,-77.0325,6,27,1665.503708
6th St & Indiana Ave NW,3rd & D St SE,564,171,31264,38.894573,-77.01994,7,12,56,31605,38.8851,-77.0023,5,6,1856.919228
6th St & Indiana Ave NW,4th & East Capitol St NE,541,171,31264,38.894573,-77.01994,7,12,98,31618,38.889955,-77.000349,2,8,1773.561644
6th St & Indiana Ave NW,Washington & Independence Ave SW/HHS,536,171,31264,38.894573,-77.01994,7,12,252,31272,38.886978,-77.013769,19,11,1000.355328
6th St & Indiana Ave NW,3rd & H St NE,519,171,31264,38.894573,-77.01994,7,12,96,31616,38.900412,-77.001949,11,8,1688.780137
N Veitch & Key Blvd,N Veitch  & 20th St N,2079,172,31028,38.893241,-77.086045,6,4,158,31029,38.896923,-77.086502,1,13,411.7863325
N Veitch & Key Blvd,Lee Hwy & N Adams St,1876,172,31028,38.893241,-77.086045,6,4,173,31030,38.89593,-77.089006,4,15,394.2295895
N Veitch & Key Blvd,N Randolph St & Fairfax Dr,679,172,31028,38.893241,-77.086045,6,4,177,31034,38.882629,-77.109366,2,8,2340.695798
N Veitch & Key Blvd,Clarendon Metro / Wilson Blvd & N Highland St,626,172,31028,38.893241,-77.086045,6,4,140,31022,38.88786,-77.094875,6,11,971.6767112
N Veitch & Key Blvd,Wilson Blvd & N Edgewood St,587,172,31028,38.893241,-77.086045,6,4,134,31019,38.889,-77.0925,10,5,731.9080236
N Rhodes & 16th St N,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,4086,131,31018,38.892164,-77.079375,3,8,128,31015,38.8946,-77.072305,3,16,669.89655
N Rhodes & 16th St N,Lynn & 19th St North,1882,131,31018,38.892164,-77.079375,3,8,127,31014,38.897315,-77.070993,11,19,925.3033063
N Rhodes & 16th St N,C & O Canal & Wisconsin Ave NW,884,131,31018,38.892164,-77.079375,3,8,87,31225,38.90375,-77.06269,8,15,1937.262947
N Rhodes & 16th St N,Clarendon Blvd & Pierce St,572,131,31018,38.892164,-77.079375,3,8,129,31016,38.893438,-77.076389,5,10,295.0360426
Wilson Blvd & N Uhle St,N Veitch  & 20th St N,1680,130,31017,38.891696,-77.0846,6,9,158,31029,38.896923,-77.086502,1,13,604.7520539
Wilson Blvd & N Uhle St,Lee Hwy & N Adams St,1498,130,31017,38.891696,-77.0846,6,9,173,31030,38.89593,-77.089006,4,15,606.5270796
Wilson Blvd & N Uhle St,Lee Hwy & N Cleveland St,666,130,31017,38.891696,-77.0846,6,9,332,31079,38.894941,-77.09169,4,10,712.6295457
Wilson Blvd & N Uhle St,Wilson Blvd & N Edgewood St,632,130,31017,38.891696,-77.0846,6,9,134,31019,38.889,-77.0925,10,5,747.4014318
Wilson Blvd & N Uhle St,Clarendon Metro / Wilson Blvd & N Highland St,628,130,31017,38.891696,-77.0846,6,9,140,31022,38.88786,-77.094875,6,11,987.4013199
Wilson Blvd & N Uhle St,Clarendon Blvd & Pierce St,565,130,31017,38.891696,-77.0846,6,9,129,31016,38.893438,-77.076389,5,10,737.3787199
15th & N Scott St,Lynn & 19th St North,1780,174,31031,38.89054,-77.08095,1,10,127,31014,38.897315,-77.070993,11,19,1145.873897
15th & N Scott St,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,1780,174,31031,38.89054,-77.08095,1,10,128,31015,38.8946,-77.072305,3,16,874.8173233
15th & N Scott St,Clarendon Blvd & Pierce St,805,174,31031,38.89054,-77.08095,1,10,129,31016,38.893438,-77.076389,5,10,510.1381635
15th & N Scott St,C & O Canal & Wisconsin Ave NW,719,174,31031,38.89054,-77.08095,1,10,87,31225,38.90375,-77.06269,8,15,2159.899052
Wilson Blvd & Franklin Rd,Lee Hwy & N Adams St,1583,138,31020,38.8904,-77.0889,3,8,173,31030,38.89593,-77.089006,4,15,615.6652884
Wilson Blvd & Franklin Rd,Clarendon Metro / Wilson Blvd & N Highland St,1494,138,31020,38.8904,-77.0889,3,8,140,31022,38.88786,-77.094875,6,11,589.8961084
Wilson Blvd & Franklin Rd,Wilson Blvd & N Edgewood St,952,138,31020,38.8904,-77.0889,3,8,134,31019,38.889,-77.0925,10,5,348.6924112
Wilson Blvd & Franklin Rd,Ballston Metro / N Stuart & 9th St N,745,138,31020,38.8904,-77.0889,3,8,176,31037,38.881044,-77.111768,9,14,2238.575117
Wilson Blvd & Franklin Rd,Fairfax Dr & Wilson Blvd,661,138,31020,38.8904,-77.0889,3,8,160,31023,38.885801,-77.097745,5,6,921.6695106
Wilson Blvd & Franklin Rd,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,544,138,31020,38.8904,-77.0889,3,8,128,31015,38.8946,-77.072305,3,16,1511.942614
Wilson Blvd & Franklin Rd,Virginia Square Metro / N Monroe St & 9th St N,529,138,31020,38.8904,-77.0889,3,8,165,31024,38.882788,-77.103148,5,13,1497.409642
Wilson Blvd & Franklin Rd,Clarendon Blvd & Pierce St,525,138,31020,38.8904,-77.0889,3,8,129,31016,38.893438,-77.076389,5,10,1135.526475
Wilson Blvd & Franklin Rd,N Randolph St & Fairfax Dr,519,138,31020,38.8904,-77.0889,3,8,177,31034,38.882629,-77.109366,2,8,1973.122892
Wilson Blvd & Franklin Rd,Lee Hwy & N Cleveland St,517,138,31020,38.8904,-77.0889,3,8,332,31079,38.894941,-77.09169,4,10,560.3274163
8th & East Capitol St NE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,3905,231,31629,38.889988,-76.995193,0,11,78,31613,38.884,-76.995397,7,7,666.8154437
8th & East Capitol St NE,Columbus Circle / Union Station,2796,231,31629,38.889988,-76.995193,0,11,113,31623,38.89696,-77.00493,36,7,1146.329649
8th & East Capitol St NE,4th & East Capitol St NE,1093,231,31629,38.889988,-76.995193,0,11,98,31618,38.889955,-77.000349,2,8,446.7611837
8th & East Capitol St NE,14th & D St SE,960,231,31629,38.889988,-76.995193,0,11,58,31607,38.884,-76.9861,3,9,1032.047912
8th & East Capitol St NE,Maryland & Independence Ave SW,815,231,31629,38.889988,-76.995193,0,11,142,31243,38.887299,-77.018939,23,13,2079.191628
8th & East Capitol St NE,Eastern Market / 7th & North Carolina Ave SE,785,231,31629,38.889988,-76.995193,0,11,68,31610,38.886952,-76.996806,6,7,365.7247894
8th & East Capitol St NE,3rd & D St SE,729,231,31629,38.889988,-76.995193,0,11,56,31605,38.8851,-77.0023,5,6,821.7682178
8th & East Capitol St NE,3rd & Tingey St SE,648,231,31629,38.889988,-76.995193,0,11,273,31634,38.87501,-77.0024,0,18,1780.466809
8th & East Capitol St NE,3rd St & Pennsylvania Ave SE,631,231,31629,38.889988,-76.995193,0,11,247,31269,38.887378,-77.001955,1,13,653.9925311
8th & East Capitol St NE,North Capitol St & F St NW,612,231,31629,38.889988,-76.995193,0,11,114,31624,38.897446,-77.009888,18,5,1519.963511
8th & East Capitol St NE,10th & E St NW,553,231,31629,38.889988,-76.995193,0,11,199,31256,38.895914,-77.026064,9,5,2754.881045
8th & East Capitol St NE,Potomac & Pennsylvania Ave SE,547,231,31629,38.889988,-76.995193,0,11,57,31606,38.8803,-76.9862,3,11,1330.53668
8th & East Capitol St NE,6th & H St NE,539,231,31629,38.889988,-76.995193,0,11,95,31615,38.899972,-76.998347,10,13,1144.514146
8th & East Capitol St NE,3rd & G St SE,531,231,31629,38.889988,-76.995193,0,11,144,31625,38.881185,-77.001828,3,16,1136.150767
8th & East Capitol St NE,13th & H St NE,502,231,31629,38.889988,-76.995193,0,11,81,31611,38.9003,-76.9882,7,20,1298.004008
4th & East Capitol St NE,Columbus Circle / Union Station,8352,98,31618,38.889955,-77.000349,2,8,113,31623,38.89696,-77.00493,36,7,874.991962
4th & East Capitol St NE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,5879,98,31618,38.889955,-77.000349,2,8,78,31613,38.884,-76.995397,7,7,789.6602466
4th & East Capitol St NE,Lincoln Park / 13th & East Capitol St NE,4706,98,31618,38.889955,-77.000349,2,8,99,31619,38.890461,-76.988355,1,23,1040.752447
4th & East Capitol St NE,Eastern Market / 7th & North Carolina Ave SE,3798,98,31618,38.889955,-77.000349,2,8,68,31610,38.886952,-76.996806,6,7,453.8678723
4th & East Capitol St NE,3rd & D St SE,2921,98,31618,38.889955,-77.000349,2,8,56,31605,38.8851,-77.0023,5,6,566.2785274
4th & East Capitol St NE,3rd & G St SE,2588,98,31618,38.889955,-77.000349,2,8,144,31625,38.881185,-77.001828,3,16,984.6477294
4th & East Capitol St NE,14th & D St SE,2574,98,31618,38.889955,-77.000349,2,8,58,31607,38.884,-76.9861,3,9,1401.375716
4th & East Capitol St NE,3rd & H St NE,2444,98,31618,38.889955,-77.000349,2,8,96,31616,38.900412,-77.001949,11,8,1172.292841
4th & East Capitol St NE,North Capitol St & F St NW,2401,98,31618,38.889955,-77.000349,2,8,114,31624,38.897446,-77.009888,18,5,1174.067662
4th & East Capitol St NE,10th St & Constitution Ave NW,2245,98,31618,38.889955,-77.000349,2,8,76,31219,38.893028,-77.026013,12,19,2249.791276
4th & East Capitol St NE,Maryland & Independence Ave SW,2117,98,31618,38.889955,-77.000349,2,8,142,31243,38.887299,-77.018939,23,13,1637.687533
4th & East Capitol St NE,Potomac & Pennsylvania Ave SE,2026,98,31618,38.889955,-77.000349,2,8,57,31606,38.8803,-76.9862,3,11,1630.440733
4th & East Capitol St NE,5th & F St NW,2019,98,31618,38.889955,-77.000349,2,8,82,31620,38.897222,-77.019347,24,7,1834.060351
4th & East Capitol St NE,13th & D St NE,1993,98,31618,38.889955,-77.000349,2,8,101,31622,38.894832,-76.987633,5,26,1228.251532
4th & East Capitol St NE,19th & East Capitol St SE,1794,98,31618,38.889955,-77.000349,2,8,32,31601,38.8896,-76.9769,1,12,2032.14872
4th & East Capitol St NE,L'Enfant Plaza / 7th & C St SW,1699,98,31618,38.889955,-77.000349,2,8,75,31218,38.886266,-77.022241,15,0,1940.84336
4th & East Capitol St NE,USDA / 12th & Independence Ave SW,1660,98,31618,38.889955,-77.000349,2,8,71,31217,38.887237,-77.028226,15,22,2434.34978
4th & East Capitol St NE,7th & F St NW / National Portrait Gallery,1603,98,31618,38.889955,-77.000349,2,8,105,31232,38.897351,-77.022465,21,3,2085.551638
4th & East Capitol St NE,Smithsonian / Jefferson Dr & 12th St SW,1594,98,31618,38.889955,-77.000349,2,8,169,31248,38.888767,-77.02858,8,14,2449.692752
4th & East Capitol St NE,M St & New Jersey Ave SE,1575,98,31618,38.889955,-77.000349,2,8,49,31208,38.8763,-77.0037,0,16,1547.554583
4th & East Capitol St NE,19th St & Constitution Ave NW,1511,98,31618,38.889955,-77.000349,2,8,109,31235,38.8923,-77.0436,24,11,3756.540321
4th & East Capitol St NE,15th St & Massachusetts Ave SE,1463,98,31618,38.889955,-77.000349,2,8,154,31626,38.88732,-76.983569,3,12,1483.238508
4th & East Capitol St NE,New York Ave & 15th St NW,1382,98,31618,38.889955,-77.000349,2,8,83,31222,38.8991,-77.0337,7,7,3063.62604
4th & East Capitol St NE,13th & H St NE,1365,98,31618,38.889955,-77.000349,2,8,81,31611,38.9003,-76.9882,7,20,1560.16549
4th & East Capitol St NE,1st & M St NE,1254,98,31618,38.889955,-77.000349,2,8,52,31603,38.9057,-77.0056,6,6,1810.802292
4th & East Capitol St NE,5th St & Massachusetts Ave NW,1218,98,31618,38.889955,-77.000349,2,8,207,31265,38.90093,-77.018677,6,13,2003.528729
4th & East Capitol St NE,Jefferson Dr & 14th St SW,1212,98,31618,38.889955,-77.000349,2,8,168,31247,38.888553,-77.032429,18,4,2784.005457
4th & East Capitol St NE,8th & H St NW,1007,98,31618,38.889955,-77.000349,2,8,92,31228,38.8997,-77.023086,31,2,2248.875887
4th & East Capitol St NE,6th & H St NE,1003,98,31618,38.889955,-77.000349,2,8,95,31615,38.899972,-76.998347,10,13,1128.497079
4th & East Capitol St NE,8th & East Capitol St NE,989,98,31618,38.889955,-77.000349,2,8,231,31629,38.889988,-76.995193,0,11,446.7611837
4th & East Capitol St NE,Constitution Ave & 2nd St NW/DOL,935,98,31618,38.889955,-77.000349,2,8,251,31271,38.892275,-77.013917,13,12,1203.626109
4th & East Capitol St NE,8th & Eye St SE / Barracks Row,918,98,31618,38.889955,-77.000349,2,8,62,31608,38.8792,-76.9953,9,2,1274.676321
4th & East Capitol St NE,14th & G St NW,874,98,31618,38.889955,-77.000349,2,8,117,31238,38.898069,-77.031823,9,11,2872.636128
4th & East Capitol St NE,3rd St & Pennsylvania Ave SE,870,98,31618,38.889955,-77.000349,2,8,247,31269,38.887378,-77.001955,1,13,318.8399693
4th & East Capitol St NE,1st & K St SE,828,98,31618,38.889955,-77.000349,2,8,162,31628,38.87861,-77.006004,6,7,1354.653885
4th & East Capitol St NE,3rd & Tingey St SE,823,98,31618,38.889955,-77.000349,2,8,273,31634,38.87501,-77.0024,0,18,1673.13625
4th & East Capitol St NE,15th & East Capitol St NE,808,98,31618,38.889955,-77.000349,2,8,233,31630,38.889908,-76.983326,5,6,1474.982669
4th & East Capitol St NE,D St & Maryland Ave NE,776,98,31618,38.889955,-77.000349,2,8,89,31612,38.894758,-76.997114,5,16,603.681881
4th & East Capitol St NE,6th St & Indiana Ave NW,764,98,31618,38.889955,-77.000349,2,8,171,31264,38.894573,-77.01994,7,12,1773.561644
4th & East Capitol St NE,11th & H St NE,761,98,31618,38.889955,-77.000349,2,8,111,31614,38.899983,-76.991383,2,16,1359.996064
4th & East Capitol St NE,5th & K St NW,755,98,31618,38.889955,-77.000349,2,8,31,31600,38.90304,-77.019027,4,14,2177.239932
4th & East Capitol St NE,14th & D St NW / Ronald Reagan Building,736,98,31618,38.889955,-77.000349,2,8,104,31231,38.894514,-77.031617,8,17,2756.282146
4th & East Capitol St NE,Metro Center / 12th & G St NW,699,98,31618,38.889955,-77.000349,2,8,103,31230,38.898364,-77.027869,30,0,2561.522659
4th & East Capitol St NE,4th & M St SW,684,98,31618,38.889955,-77.000349,2,8,22,31108,38.8767,-77.0178,5,16,2112.808994
4th & East Capitol St NE,Lincoln Memorial,673,98,31618,38.889955,-77.000349,2,8,204,31258,38.888251,-77.049426,0,23,4256.599739
4th & East Capitol St NE,Washington & Independence Ave SW/HHS,667,98,31618,38.889955,-77.000349,2,8,252,31272,38.886978,-77.013769,19,11,1209.114055
4th & East Capitol St NE,10th & E St NW,662,98,31618,38.889955,-77.000349,2,8,199,31256,38.895914,-77.026064,9,5,2324.660267
4th & East Capitol St NE,21st & I St NW,600,98,31618,38.889955,-77.000349,2,8,27,31205,38.9008,-77.047,30,2,4218.257072
4th & East Capitol St NE,17th & K St NW / Farragut Square,576,98,31618,38.889955,-77.000349,2,8,106,31233,38.902061,-77.038322,16,18,3555.237705
4th & East Capitol St NE,M St & Delaware Ave NE,538,98,31618,38.889955,-77.000349,2,8,210,31627,38.905707,-77.003041,12,9,1768.946659
15th & East Capitol St NE,19th & East Capitol St SE,2700,233,31630,38.889908,-76.983326,5,6,32,31601,38.8896,-76.9769,1,12,557.8426947
15th & East Capitol St NE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,2095,233,31630,38.889908,-76.983326,5,6,78,31613,38.884,-76.995397,7,7,1235.532903
15th & East Capitol St NE,Columbus Circle / Union Station,1756,233,31630,38.889908,-76.983326,5,6,113,31623,38.89696,-77.00493,36,7,2029.759118
15th & East Capitol St NE,Eastern Market / 7th & North Carolina Ave SE,1500,233,31630,38.889908,-76.983326,5,6,68,31610,38.886952,-76.996806,6,7,1213.479241
15th & East Capitol St NE,14th & D St SE,1375,233,31630,38.889908,-76.983326,5,6,58,31607,38.884,-76.9861,3,9,700.2234415
15th & East Capitol St NE,Potomac & Pennsylvania Ave SE,984,233,31630,38.889908,-76.983326,5,6,57,31606,38.8803,-76.9862,3,11,1098.168097
15th & East Capitol St NE,4th & East Capitol St NE,808,233,31630,38.889908,-76.983326,5,6,98,31618,38.889955,-77.000349,2,8,1474.982669
