Ridership	start_terminalName	start_lat	start_long	end_terminalName	end_lat	end_long
2076	31615	38.899972	-76.998347	31610	38.886952	-76.996806
1542	31615	38.899972	-76.998347	31613	38.884	-76.995397
304	31615	38.899972	-76.998347	31505	38.910972	-77.00495
323	31615	38.899972	-76.998347	31503	38.9126	-77.0135
1	31615	38.899972	-76.998347	31515	38.952369	-77.002721
295	31615	38.899972	-76.998347	31508	38.90509	-76.9941
126	31615	38.899972	-76.998347	31215	38.9022212	-77.059219
49	31615	38.899972	-76.998347	31400	38.936043	-77.024649
24	31615	38.899972	-76.998347	31207	38.9249	-77.0222
3	31615	38.899972	-76.998347	31803	38.866611	-76.985238
19	31615	38.899972	-76.998347	31802	38.867373	-76.988039
15	31615	38.899972	-76.998347	31273	38.878433	-77.03023
11	31615	38.899972	-76.998347	31514	38.927497	-76.997194
5	31615	38.899972	-76.998347	31112	38.927872	-77.043358
2	31615	38.899972	-76.998347	31289	38.890544	-77.049379
83	31615	38.899972	-76.998347	31633	38.887312	-77.025762
1	31615	38.899972	-76.998347	31077	38.88992	-77.071301
314	31615	38.899972	-76.998347	31247	38.888553	-77.032429
138	31615	38.899972	-76.998347	31249	38.879819	-77.037413
23	31615	38.899972	-76.998347	31502	38.9346	-76.9955
16	31615	38.899972	-76.998347	31211	38.897293	-77.05557
239	31615	38.899972	-76.998347	31218	38.886266	-77.022241
17	31615	38.899972	-76.998347	31107	38.9319	-77.0388
125	31615	38.899972	-76.998347	31258	38.888251	-77.049426
853	31615	38.899972	-76.998347	31619	38.890461	-76.988355
8	31615	38.899972	-76.998347	31014	38.897315	-77.070993
1403	31615	38.899972	-76.998347	31627	38.905707	-77.003041
428	31615	38.899972	-76.998347	31208	38.8763	-77.0037
375	31615	38.899972	-76.998347	31246	38.905126	-77.056887
487	31615	38.899972	-76.998347	31243	38.887299	-77.018939
67	31615	38.899972	-76.998347	31640	38.896134	-76.9929
209	31615	38.899972	-76.998347	31200	38.9101	-77.0444
187	31615	38.899972	-76.998347	31230	38.898364	-77.027869
5	31615	38.899972	-76.998347	31703	38.897063	-76.947446
68	31615	38.899972	-76.998347	31274	38.898404	-77.024281
2	31615	38.899972	-76.998347	31018	38.892164	-77.079375
3	31615	38.899972	-76.998347	31704	38.901385	-76.941877
203	31615	38.899972	-76.998347	31512	38.903732	-76.987211
7	31615	38.899972	-76.998347	31275	38.901755	-77.051084
47	31615	38.899972	-76.998347	31229	38.91554	-77.03818
46	31615	38.899972	-76.998347	31636	38.90706	-77.015231
103	31615	38.899972	-76.998347	31509	38.912659	-77.017669
154	31615	38.899972	-76.998347	31222	38.8991	-77.0337
15	31615	38.899972	-76.998347	31518	38.915604	-76.983683
1161	31615	38.899972	-76.998347	31624	38.897446	-77.009888
210	31615	38.899972	-76.998347	31637	38.899703	-77.008911
31	31615	38.899972	-76.998347	31240	38.88412	-77.04657
11	31615	38.899972	-76.998347	31712	38.894474	-76.974828
40	31615	38.899972	-76.998347	31602	38.9308	-77.0315
8	31615	38.899972	-76.998347	31805	38.873057	-76.971015
1	31615	38.899972	-76.998347	31005	38.862303	-77.059936
6	31615	38.899972	-76.998347	31807	38.863897	-76.990037
534	31615	38.899972	-76.998347	31606	38.8803	-76.9862
25	31615	38.899972	-76.998347	31635	38.876737	-76.994468
1	31615	38.899972	-76.998347	31041	38.803124	-77.040363
1	31615	38.899972	-76.998347	31702	38.878	-76.9607
31	31615	38.899972	-76.998347	31513	38.918155	-77.004746
25	31615	38.899972	-76.998347	31516	38.920682	-76.995876
18	31615	38.899972	-76.998347	31015	38.8946	-77.072305
1	31615	38.899972	-76.998347	31057	38.8444	-77.085931
1	31615	38.899972	-76.998347	31006	38.8637	-77.0633
1	31615	38.899972	-76.998347	31043	38.810743	-77.044664
303	31615	38.899972	-76.998347	31248	38.888767	-77.02858
2	31615	38.899972	-76.998347	31408	38.975219	-77.016855
535	31615	38.899972	-76.998347	31241	38.9059	-77.0325
279	31615	38.899972	-76.998347	31517	38.908008	-76.996985
28	31615	38.899972	-76.998347	31220	38.894919	-77.046587
160	31615	38.899972	-76.998347	31217	38.887237	-77.028226
2	31615	38.899972	-76.998347	31300	38.944551	-77.063896
2	31615	38.899972	-76.998347	31301	38.938736	-77.087171
241	31615	38.899972	-76.998347	31272	38.886978	-77.013769
1	31615	38.899972	-76.998347	31026	38.884734	-77.093485
2	31615	38.899972	-76.998347	31039	38.880012	-77.107854
1	31615	38.899972	-76.998347	31017	38.891696	-77.0846
2	31615	38.899972	-76.998347	31302	38.934881	-77.072755
29	31615	38.899972	-76.998347	31312	38.90849	-77.063586
1	31090	38.864702	-77.048672	31120	38.920387	-77.025672
2	31090	38.864702	-77.048672	31262	38.897857	-77.026975
35	31090	38.864702	-77.048672	31008	38.8629	-77.0528
15	31090	38.864702	-77.048672	31251	38.903819	-77.0284
1	31090	38.864702	-77.048672	31105	38.9268	-77.0322
2	31090	38.864702	-77.048672	31101	38.9176	-77.0321
61	31090	38.864702	-77.048672	31003	38.86017	-77.049593
1	31090	38.864702	-77.048672	31254	38.902	-77.03353
1	31090	38.864702	-77.048672	31277	38.89841	-77.039624
2	31090	38.864702	-77.048672	31233	38.902061	-77.038322
1	31090	38.864702	-77.048672	31239	38.906602	-77.038785
9	31090	38.864702	-77.048672	31001	38.85725	-77.05332
2	31090	38.864702	-77.048672	31221	38.904742	-77.041606
3	31090	38.864702	-77.048672	31242	38.89968	-77.041539
15	31090	38.864702	-77.048672	31206	38.8952	-77.0436
1	31090	38.864702	-77.048672	31253	38.902204	-77.04337
1	31090	38.864702	-77.048672	31235	38.8923	-77.0436
59	31090	38.864702	-77.048672	31002	38.856425	-77.049232
1	31090	38.864702	-77.048672	31204	38.8963	-77.045
1	31090	38.864702	-77.048672	31259	38.894722	-77.045128
1	31090	38.864702	-77.048672	31205	38.9008	-77.047
4	31090	38.864702	-77.048672	31261	38.892459	-77.046567
1	31090	38.864702	-77.048672	31257	38.90088	-77.048911
89	31090	38.864702	-77.048672	31011	38.8533	-77.0498
16	31090	38.864702	-77.048672	31260	38.896104	-77.049882
21	31090	38.864702	-77.048672	31013	38.853531	-77.053509
1	31090	38.864702	-77.048672	31255	38.9066	-77.05152
1	31090	38.864702	-77.048672	31237	38.903827	-77.053485
69	31090	38.864702	-77.048672	31012	38.850688	-77.05152
46	31090	38.864702	-77.048672	31009	38.848441	-77.051516
1	31090	38.864702	-77.048672	31072	38.837666	-77.09482
3	31090	38.864702	-77.048672	31314	38.903295	-77.065884
3	31090	38.864702	-77.048672	31605	38.8851	-77.0023
1	31090	38.864702	-77.048672	31264	38.894573	-77.01994
1	31090	38.864702	-77.048672	31232	38.897351	-77.022465
6	31090	38.864702	-77.048672	31004	38.857866	-77.05949
1	31090	38.864702	-77.048672	31084	38.802677	-77.063562
4	31090	38.864702	-77.048672	31047	38.814577	-77.052808
3	31090	38.864702	-77.048672	31225	38.90375	-77.06269
1	31090	38.864702	-77.048672	31116	38.917761	-77.04062
5	31090	38.864702	-77.048672	31066	38.867262	-77.072315
1	31090	38.864702	-77.048672	31067	38.862478	-77.086599
2	31090	38.864702	-77.048672	31113	38.920669	-77.04368
1	31090	38.864702	-77.048672	31623	38.89696	-77.00493
1	31090	38.864702	-77.048672	31271	38.892275	-77.013917
123	31090	38.864702	-77.048672	31007	38.857063	-77.051141
1	31090	38.864702	-77.048672	31000	38.858971	-77.05323
1	31090	38.864702	-77.048672	31207	38.9249	-77.0222
3	31090	38.864702	-77.048672	31046	38.811456	-77.050276
2	31090	38.864702	-77.048672	31633	38.887312	-77.025762
10	31090	38.864702	-77.048672	31077	38.88992	-77.071301
3	31090	38.864702	-77.048672	31247	38.888553	-77.032429
58	31090	38.864702	-77.048672	31249	38.879819	-77.037413
1	31090	38.864702	-77.048672	31211	38.897293	-77.05557
4	31090	38.864702	-77.048672	31218	38.886266	-77.022241
21	31090	38.864702	-77.048672	31258	38.888251	-77.049426
22	31090	38.864702	-77.048672	31071	38.86646	-77.04826
5	31090	38.864702	-77.048672	31014	38.897315	-77.070993
2	31090	38.864702	-77.048672	31243	38.887299	-77.018939
5	31090	38.864702	-77.048672	31087	38.820932	-77.053096
1	31090	38.864702	-77.048672	31088	38.833077	-77.059821
3	31090	38.864702	-77.048672	31275	38.901755	-77.051084
2	31090	38.864702	-77.048672	31222	38.8991	-77.0337
7	31090	38.864702	-77.048672	31240	38.88412	-77.04657
290	31090	38.864702	-77.048672	31005	38.862303	-77.059936
7	31090	38.864702	-77.048672	31606	38.8803	-76.9862
87	31090	38.864702	-77.048672	31052	38.844015	-77.050537
2	31090	38.864702	-77.048672	31083	38.82175	-77.047494
4	31090	38.864702	-77.048672	31041	38.803124	-77.040363
2	31090	38.864702	-77.048672	31015	38.8946	-77.072305
34	31090	38.864702	-77.048672	31010	38.8426	-77.0502
5	31090	38.864702	-77.048672	31091	38.859254	-77.063275
93	31090	38.864702	-77.048672	31006	38.8637	-77.0633
2	31090	38.864702	-77.048672	31056	38.847977	-77.075104
1	31090	38.864702	-77.048672	31220	38.894919	-77.046587
373	31264	38.894573	-77.01994	31256	38.895914	-77.026064
27	31264	38.894573	-77.01994	31120	38.920387	-77.025672
159	31264	38.894573	-77.01994	31263	38.9024	-77.02622
69	31264	38.894573	-77.01994	31504	38.932514	-76.992889
132	31264	38.894573	-77.01994	31111	38.9172	-77.0259
359	31264	38.894573	-77.01994	31219	38.893028	-77.026013
3	31264	38.894573	-77.01994	31287	38.884377	-77.025791
447	31264	38.894573	-77.01994	31262	38.897857	-77.026975
191	31264	38.894573	-77.01994	31614	38.899983	-76.991383
476	31264	38.894573	-77.01994	31102	38.929464	-77.027822
361	31264	38.894573	-77.01994	31266	38.905607	-77.027137
115	31264	38.894573	-77.01994	31280	38.913761	-77.027025
3	31264	38.894573	-77.01994	31008	38.8629	-77.0528
4	31264	38.894573	-77.01994	31511	38.928644	-76.990955
146	31264	38.894573	-77.01994	31251	38.903819	-77.0284
8	31264	38.894573	-77.01994	31501	38.933668	-76.991016
140	31264	38.894573	-77.01994	31268	38.916787	-77.028139
404	31264	38.894573	-77.01994	31622	38.894832	-76.987633
229	31264	38.894573	-77.01994	31611	38.9003	-76.9882
401	31264	38.894573	-77.01994	31227	38.900283	-77.029822
69	31264	38.894573	-77.01994	31119	38.921074	-77.031887
746	31264	38.894573	-77.01994	31231	38.894514	-77.031617
323	31264	38.894573	-77.01994	31607	38.884	-76.9861
492	31264	38.894573	-77.01994	31238	38.898069	-77.031823
56	31264	38.894573	-77.01994	31105	38.9268	-77.0322
9	31264	38.894573	-77.01994	31283	38.903658	-77.031737
303	31264	38.894573	-77.01994	31202	38.912682	-77.031681
406	31264	38.894573	-77.01994	31203	38.9086	-77.0323
19	31264	38.894573	-77.01994	31406	38.942016	-77.032652
233	31264	38.894573	-77.01994	31101	38.9176	-77.0321
1	31264	38.894573	-77.01994	31407	38.956432	-77.032947
394	31264	38.894573	-77.01994	31216	38.899632	-77.031686
15	31264	38.894573	-77.01994	31401	38.9375	-77.0328
2	31264	38.894573	-77.01994	31402	38.947774	-77.032818
19	31264	38.894573	-77.01994	31003	38.86017	-77.049593
61	31264	38.894573	-77.01994	31630	38.889908	-76.983326
33	31264	38.894573	-77.01994	31117	38.92333	-77.0352
352	31264	38.894573	-77.01994	31632	38.897195	-76.983575
207	31264	38.894573	-77.01994	31254	38.902	-77.03353
108	31264	38.894573	-77.01994	31276	38.90366	-77.034846
4	31264	38.894573	-77.01994	31031	38.89054	-77.08095
416	31264	38.894573	-77.01994	31201	38.90985	-77.034438
169	31264	38.894573	-77.01994	31626	38.88732	-76.983569
44	31264	38.894573	-77.01994	31103	38.926088	-77.036536
1	31264	38.894573	-77.01994	31122	38.928893	-77.03625
27	31264	38.894573	-77.01994	31282	38.912652	-77.036278
221	31264	38.894573	-77.01994	31214	38.9121	-77.0387
208	31264	38.894573	-77.01994	31277	38.89841	-77.039624
195	31264	38.894573	-77.01994	31213	38.90276	-77.03863
305	31264	38.894573	-77.01994	31233	38.902061	-77.038322
162	31264	38.894573	-77.01994	31239	38.906602	-77.038785
15	31264	38.894573	-77.01994	31290	38.888097	-77.038325
165	31264	38.894573	-77.01994	31267	38.908142	-77.038359
13	31264	38.894573	-77.01994	31284	38.893511	-77.041544
3	31264	38.894573	-77.01994	31001	38.85725	-77.05332
250	31264	38.894573	-77.01994	31221	38.904742	-77.041606
71	31264	38.894573	-77.01994	31278	38.912648	-77.041834
376	31264	38.894573	-77.01994	31242	38.89968	-77.041539
27	31264	38.894573	-77.01994	31510	38.927095	-76.978924
92	31264	38.894573	-77.01994	31114	38.918809	-77.041571
79	31264	38.894573	-77.01994	31206	38.8952	-77.0436
91	31264	38.894573	-77.01994	31601	38.8896	-76.9769
33	31264	38.894573	-77.01994	31279	38.898412	-77.043182
83	31264	38.894573	-77.01994	31253	38.902204	-77.04337
85	31264	38.894573	-77.01994	31224	38.903407	-77.043648
389	31264	38.894573	-77.01994	31235	38.8923	-77.0436
131	31264	38.894573	-77.01994	31100	38.9003	-77.0429
199	31264	38.894573	-77.01994	31638	38.900358	-77.012108
606	31264	38.894573	-77.01994	31628	38.87861	-77.006004
588	31264	38.894573	-77.01994	31603	38.9057	-77.0056
6	31264	38.894573	-77.01994	31519	38.908643	-77.012365
138	31264	38.894573	-77.01994	31506	38.915417	-77.012289
8	31264	38.894573	-77.01994	31507	38.928743	-77.012457
15	31264	38.894573	-77.01994	31002	38.856425	-77.049232
179	31264	38.894573	-77.01994	31204	38.8963	-77.045
70	31264	38.894573	-77.01994	31250	38.903584	-77.044789
201	31264	38.894573	-77.01994	31234	38.908905	-77.04478
128	31264	38.894573	-77.01994	31110	38.9154	-77.0446
89	31264	38.894573	-77.01994	31259	38.894722	-77.045128
129	31264	38.894573	-77.01994	31205	38.9008	-77.047
173	31264	38.894573	-77.01994	31212	38.90534	-77.046774
211	31264	38.894573	-77.01994	31261	38.892459	-77.046567
147	31264	38.894573	-77.01994	31252	38.901539	-77.046564
238	31264	38.894573	-77.01994	31257	38.90088	-77.048911
3	31264	38.894573	-77.01994	31011	38.8533	-77.0498
92	31264	38.894573	-77.01994	31260	38.896104	-77.049882
4	31264	38.894573	-77.01994	31013	38.853531	-77.053509
99	31264	38.894573	-77.01994	31255	38.9066	-77.05152
245	31264	38.894573	-77.01994	31237	38.903827	-77.053485
1	31264	38.894573	-77.01994	31009	38.848441	-77.051516
88	31264	38.894573	-77.01994	31639	38.89967	-77.003666
15	31264	38.894573	-77.01994	31641	38.894972	-77.003135
18	31264	38.894573	-77.01994	31307	38.930282	-77.055599
31	31264	38.894573	-77.01994	31314	38.903295	-77.065884
22	31264	38.894573	-77.01994	31226	38.916442	-77.0682
7	31264	38.894573	-77.01994	31304	38.922581	-77.070334
59	31264	38.894573	-77.01994	31236	38.90774	-77.071652
9	31264	38.894573	-77.01994	31306	38.922649	-77.077271
2	31264	38.894573	-77.01994	31308	38.943837	-77.077078
564	31264	38.894573	-77.01994	31605	38.8851	-77.0023
72	31264	38.894573	-77.01994	31118	38.917622	-77.01597
129	31264	38.894573	-77.01994	31625	38.881185	-77.001828
519	31264	38.894573	-77.01994	31616	38.900412	-77.001949
209	31264	38.894573	-77.01994	31604	38.899408	-77.015289
98	31264	38.894573	-77.01994	31634	38.87501	-77.0024
570	31264	38.894573	-77.01994	31269	38.887378	-77.001955
1	31264	38.894573	-77.01994	32021	38.982456	-77.091991
452	31264	38.894573	-77.01994	31621	38.895344	-77.016106
697	31264	38.894573	-77.01994	31244	38.88412	-77.017445
541	31264	38.894573	-77.01994	31618	38.889955	-77.000349
1253	31264	38.894573	-77.01994	31108	38.8767	-77.0178
19	31264	38.894573	-77.01994	31500	38.919077	-77.000648
784	31264	38.894573	-77.01994	31620	38.897222	-77.019347
1357	31264	38.894573	-77.01994	31600	38.90304	-77.019027
1204	31264	38.894573	-77.01994	31265	38.90093	-77.018677
248	31264	38.894573	-77.01994	31615	38.899972	-76.998347
220	31264	38.894573	-77.01994	31609	38.87675	-77.02127
724	31264	38.894573	-77.01994	31232	38.897351	-77.022465
253	31264	38.894573	-77.01994	31245	38.912719	-77.022155
178	31264	38.894573	-77.01994	31109	38.9155	-77.0222
362	31264	38.894573	-77.01994	31270	38.894851	-77.02324
160	31264	38.894573	-77.01994	31629	38.889988	-76.995193
107	31264	38.894573	-77.01994	31608	38.8792	-76.9953
447	31264	38.894573	-77.01994	31631	38.897274	-76.994749
880	31264	38.894573	-77.01994	31228	38.8997	-77.023086
93	31264	38.894573	-77.01994	31281	38.90864	-77.02277
12	31264	38.894573	-77.01994	31404	38.9418	-77.0251
61	31264	38.894573	-77.01994	31104	38.922925	-77.042581
2	31264	38.894573	-77.01994	31800	38.843222	-76.999388
8	31264	38.894573	-77.01994	31708	38.896544	-76.96012
2	31264	38.894573	-77.01994	31804	38.865784	-76.9784
7	31264	38.894573	-77.01994	31801	38.862669	-76.994637
2	31264	38.894573	-77.01994	31004	38.857866	-77.05949
8	31264	38.894573	-77.01994	31050	38.884961	-77.08777
1	31264	38.894573	-77.01994	31705	38.894	-76.947974
83	31264	38.894573	-77.01994	31617	38.900413	-76.982872
1	31264	38.894573	-77.01994	31047	38.814577	-77.052808
192	31264	38.894573	-77.01994	31225	38.90375	-77.06269
129	31264	38.894573	-77.01994	31116	38.917761	-77.04062
12	31264	38.894573	-77.01994	31106	38.923203	-77.047637
44	31264	38.894573	-77.01994	31121	38.923583	-77.050046
1	31264	38.894573	-77.01994	31021	38.8881	-77.09308
2	31264	38.894573	-77.01994	31016	38.893438	-77.076389
2	31264	38.894573	-77.01994	31053	38.863833	-77.080319
3	31264	38.894573	-77.01994	31066	38.867262	-77.072315
36	31264	38.894573	-77.01994	31113	38.920669	-77.04368
52	31264	38.894573	-77.01994	31115	38.928156	-77.02344
2275	31264	38.894573	-77.01994	31623	38.89696	-77.00493
1	31264	38.894573	-77.01994	31045	38.805648	-77.05293
2	31264	38.894573	-77.01994	31310	38.955016	-77.069956
64	31264	38.894573	-77.01994	31305	38.934267	-77.057979
2	31264	38.894573	-77.01994	31313	38.941154	-77.062036
1082	31264	38.894573	-77.01994	31271	38.892275	-77.013917
345	31264	38.894573	-77.01994	31223	38.905737	-77.02227
98	31264	38.894573	-77.01994	31089	38.890612	-77.084801
21	31264	38.894573	-77.01994	31007	38.857063	-77.051141
1057	31264	38.894573	-77.01994	31612	38.894758	-76.997114
2	31264	38.894573	-77.01994	31711	38.908473	-76.933099
400	31264	38.894573	-77.01994	31610	38.886952	-76.996806
618	31264	38.894573	-77.01994	31613	38.884	-76.995397
64	31264	38.894573	-77.01994	31505	38.910972	-77.00495
1	31264	38.894573	-77.01994	31040	38.884616	-77.10108
2	31264	38.894573	-77.01994	32036	38.997033	-77.025608
292	31264	38.894573	-77.01994	31503	38.9126	-77.0135
2	31264	38.894573	-77.01994	31515	38.952369	-77.002721
1	31264	38.894573	-77.01994	32040	38.96115	-77.088659
84	31264	38.894573	-77.01994	31508	38.90509	-76.9941
290	31264	38.894573	-77.01994	31215	38.9022212	-77.059219
47	31264	38.894573	-77.01994	31400	38.936043	-77.024649
2	31264	38.894573	-77.01994	31405	38.949662	-77.027333
44	31264	38.894573	-77.01994	31207	38.9249	-77.0222
4	31264	38.894573	-77.01994	31700	38.8601	-76.9672
1	31264	38.894573	-77.01994	31803	38.866611	-76.985238
9	31264	38.894573	-77.01994	31802	38.867373	-76.988039
44	31264	38.894573	-77.01994	31273	38.878433	-77.03023
6	31264	38.894573	-77.01994	31514	38.927497	-76.997194
6	31264	38.894573	-77.01994	31112	38.927872	-77.043358
12	31264	38.894573	-77.01994	31289	38.890544	-77.049379
157	31264	38.894573	-77.01994	31633	38.887312	-77.025762
72	31264	38.894573	-77.01994	31077	38.88992	-77.071301
1280	31264	38.894573	-77.01994	31247	38.888553	-77.032429
443	31264	38.894573	-77.01994	31249	38.879819	-77.037413
23	31264	38.894573	-77.01994	31502	38.9346	-76.9955
42	31264	38.894573	-77.01994	31211	38.897293	-77.05557
4	31264	38.894573	-77.01994	31027	38.896015	-77.078107
3	31264	38.894573	-77.01994	31044	38.805317	-77.049883
3	31264	38.894573	-77.01994	31048	38.805767	-77.06072
903	31264	38.894573	-77.01994	31218	38.886266	-77.022241
44	31264	38.894573	-77.01994	31107	38.9319	-77.0388
2	31264	38.894573	-77.01994	31030	38.89593	-77.089006
1	31264	38.894573	-77.01994	31079	38.894941	-77.09169
1	31264	38.894573	-77.01994	31092	38.896456	-77.104562
1	31264	38.894573	-77.01994	31080	38.897612	-77.080851
1225	31264	38.894573	-77.01994	31258	38.888251	-77.049426
471	31264	38.894573	-77.01994	31619	38.890461	-76.988355
3	31264	38.894573	-77.01994	31071	38.86646	-77.04826
31	31264	38.894573	-77.01994	31014	38.897315	-77.070993
228	31264	38.894573	-77.01994	31627	38.905707	-77.003041
215	31264	38.894573	-77.01994	31208	38.8763	-77.0037
296	31264	38.894573	-77.01994	31246	38.905126	-77.056887
1	31264	38.894573	-77.01994	31099	38.813485	-77.049468
6	31264	38.894573	-77.01994	31042	38.804718	-77.043363
742	31264	38.894573	-77.01994	31243	38.887299	-77.018939
26	31264	38.894573	-77.01994	31640	38.896134	-76.9929
425	31264	38.894573	-77.01994	31200	38.9101	-77.0444
572	31264	38.894573	-77.01994	31230	38.898364	-77.027869
8	31264	38.894573	-77.01994	31703	38.897063	-76.947446
180	31264	38.894573	-77.01994	31274	38.898404	-77.024281
1	31264	38.894573	-77.01994	31085	38.820064	-77.057619
1	31264	38.894573	-77.01994	31065	38.880705	-77.08596
1	31264	38.894573	-77.01994	31034	38.882629	-77.109366
3	31264	38.894573	-77.01994	31018	38.892164	-77.079375
1	31264	38.894573	-77.01994	31028	38.893241	-77.086045
38	31264	38.894573	-77.01994	31512	38.903732	-76.987211
48	31264	38.894573	-77.01994	31275	38.901755	-77.051084
158	31264	38.894573	-77.01994	31229	38.91554	-77.03818
178	31264	38.894573	-77.01994	31636	38.90706	-77.015231
160	31264	38.894573	-77.01994	31509	38.912659	-77.017669
747	31264	38.894573	-77.01994	31222	38.8991	-77.0337
1	31264	38.894573	-77.01994	31518	38.915604	-76.983683
1659	31264	38.894573	-77.01994	31624	38.897446	-77.009888
208	31264	38.894573	-77.01994	31637	38.899703	-77.008911
177	31264	38.894573	-77.01994	31240	38.88412	-77.04657
5	31264	38.894573	-77.01994	31712	38.894474	-76.974828
59	31264	38.894573	-77.01994	31602	38.9308	-77.0315
38	31264	38.894573	-77.01994	31805	38.873057	-76.971015
14	31264	38.894573	-77.01994	31005	38.862303	-77.059936
9	31264	38.894573	-77.01994	31807	38.863897	-76.990037
269	31264	38.894573	-77.01994	31606	38.8803	-76.9862
15	31264	38.894573	-77.01994	31635	38.876737	-76.994468
9	31264	38.894573	-77.01994	31041	38.803124	-77.040363
17	31264	38.894573	-77.01994	31513	38.918155	-77.004746
8	31264	38.894573	-77.01994	31516	38.920682	-76.995876
26	31264	38.894573	-77.01994	31015	38.8946	-77.072305
1	31264	38.894573	-77.01994	31060	38.84232	-77.089555
1	31264	38.894573	-77.01994	31057	38.8444	-77.085931
2	31264	38.894573	-77.01994	31091	38.859254	-77.063275
9	31264	38.894573	-77.01994	31006	38.8637	-77.0633
3	31264	38.894573	-77.01994	31043	38.810743	-77.044664
1	31264	38.894573	-77.01994	32012	38.99521	-77.02918
753	31264	38.894573	-77.01994	31248	38.888767	-77.02858
1	31264	38.894573	-77.01994	31303	38.947607	-77.079382
564	31264	38.894573	-77.01994	31241	38.9059	-77.0325
33	31264	38.894573	-77.01994	31517	38.908008	-76.996985
89	31264	38.894573	-77.01994	31220	38.894919	-77.046587
701	31264	38.894573	-77.01994	31217	38.887237	-77.028226
9	31264	38.894573	-77.01994	31300	38.944551	-77.063896
3	31264	38.894573	-77.01994	31024	38.882788	-77.103148
3	31264	38.894573	-77.01994	31301	38.938736	-77.087171
536	31264	38.894573	-77.01994	31272	38.886978	-77.013769
1	31264	38.894573	-77.01994	31020	38.8904	-77.0889
1	31264	38.894573	-77.01994	31039	38.880012	-77.107854
3	31264	38.894573	-77.01994	31017	38.891696	-77.0846
4	31264	38.894573	-77.01994	31302	38.934881	-77.072755
76	31264	38.894573	-77.01994	31312	38.90849	-77.063586
249	31109	38.9155	-77.0222	31256	38.895914	-77.026064
208	31109	38.9155	-77.0222	31120	38.920387	-77.025672
253	31109	38.9155	-77.0222	31263	38.9024	-77.02622
109	31109	38.9155	-77.0222	31504	38.932514	-76.992889
877	31109	38.9155	-77.0222	31111	38.9172	-77.0259
587	31109	38.9155	-77.0222	31219	38.893028	-77.026013
234	31109	38.9155	-77.0222	31262	38.897857	-77.026975
242	31109	38.9155	-77.0222	31614	38.899983	-76.991383
1303	31109	38.9155	-77.0222	31102	38.929464	-77.027822
823	31109	38.9155	-77.0222	31266	38.905607	-77.027137
214	31109	38.9155	-77.0222	31280	38.913761	-77.027025
1	31109	38.9155	-77.0222	31008	38.8629	-77.0528
17	31109	38.9155	-77.0222	31511	38.928644	-76.990955
531	31109	38.9155	-77.0222	31251	38.903819	-77.0284
36	31109	38.9155	-77.0222	31501	38.933668	-76.991016
834	31109	38.9155	-77.0222	31268	38.916787	-77.028139
112	31109	38.9155	-77.0222	31622	38.894832	-76.987633
459	31109	38.9155	-77.0222	31611	38.9003	-76.9882
1	31109	38.9155	-77.0222	32006	38.987	-77.029417
1608	31109	38.9155	-77.0222	31227	38.900283	-77.029822
574	31109	38.9155	-77.0222	31119	38.921074	-77.031887
271	31109	38.9155	-77.0222	31231	38.894514	-77.031617
102	31109	38.9155	-77.0222	31607	38.884	-76.9861
955	31109	38.9155	-77.0222	31238	38.898069	-77.031823
8	31109	38.9155	-77.0222	31123	38.925284	-77.032375
662	31109	38.9155	-77.0222	31105	38.9268	-77.0322
22	31109	38.9155	-77.0222	31283	38.903658	-77.031737
3412	31109	38.9155	-77.0222	31202	38.912682	-77.031681
1929	31109	38.9155	-77.0222	31203	38.9086	-77.0323
42	31109	38.9155	-77.0222	31406	38.942016	-77.032652
3408	31109	38.9155	-77.0222	31101	38.9176	-77.0321
21	31109	38.9155	-77.0222	31407	38.956432	-77.032947
400	31109	38.9155	-77.0222	31216	38.899632	-77.031686
178	31109	38.9155	-77.0222	31401	38.9375	-77.0328
49	31109	38.9155	-77.0222	31402	38.947774	-77.032818
2	31109	38.9155	-77.0222	31003	38.86017	-77.049593
48	31109	38.9155	-77.0222	31630	38.889908	-76.983326
238	31109	38.9155	-77.0222	31117	38.92333	-77.0352
52	31109	38.9155	-77.0222	31632	38.897195	-76.983575
575	31109	38.9155	-77.0222	31254	38.902	-77.03353
153	31109	38.9155	-77.0222	31276	38.90366	-77.034846
1	31109	38.9155	-77.0222	31031	38.89054	-77.08095
3685	31109	38.9155	-77.0222	31201	38.90985	-77.034438
49	31109	38.9155	-77.0222	31626	38.88732	-76.983569
383	31109	38.9155	-77.0222	31103	38.926088	-77.036536
6	31109	38.9155	-77.0222	31122	38.928893	-77.03625
796	31109	38.9155	-77.0222	31291	38.90268	-77.035737
49	31109	38.9155	-77.0222	31282	38.912652	-77.036278
2855	31109	38.9155	-77.0222	31214	38.9121	-77.0387
195	31109	38.9155	-77.0222	31277	38.89841	-77.039624
814	31109	38.9155	-77.0222	31213	38.90276	-77.03863
567	31109	38.9155	-77.0222	31233	38.902061	-77.038322
2029	31109	38.9155	-77.0222	31239	38.906602	-77.038785
781	31109	38.9155	-77.0222	31267	38.908142	-77.038359
1	31109	38.9155	-77.0222	31284	38.893511	-77.041544
902	31109	38.9155	-77.0222	31221	38.904742	-77.041606
584	31109	38.9155	-77.0222	31278	38.912648	-77.041834
326	31109	38.9155	-77.0222	31242	38.89968	-77.041539
126	31109	38.9155	-77.0222	31510	38.927095	-76.978924
