start_day,Category_ID,Ridership
2013/7/15,15,263
2013/7/15,16,470
2013/7/15,17,952
2013/7/15,18,977
2013/7/15,19,715
2013/7/15,20,550
2013/7/15,21,377
2013/7/15,22,259
2013/7/15,23,108
2013/7/16,0,51
2013/7/16,1,28
2013/7/16,2,10
2013/7/16,3,6
2013/7/16,4,6
2013/7/16,5,51
2013/7/16,6,226
2013/7/16,7,627
2013/7/16,8,923
2013/7/16,9,348
2013/7/16,10,226
2013/7/16,11,231
2013/7/16,12,305
2013/7/16,13,265
2013/7/16,14,246
2013/7/16,15,348
2013/7/16,16,472
2013/7/16,17,944
2013/7/16,18,894
2013/7/16,19,726
2013/7/16,20,636
2013/7/16,21,452
2013/7/16,22,343
2013/7/16,23,151
2013/7/17,0,83
2013/7/17,1,23
2013/7/17,2,13
2013/7/17,3,7
2013/7/17,4,5
2013/7/17,5,57
2013/7/17,6,234
2013/7/17,7,604
2013/7/17,8,894
2013/7/17,9,398
2013/7/17,10,216
2013/7/17,11,249
2013/7/17,12,287
2013/7/17,13,291
2013/7/17,14,255
2013/7/17,15,327
2013/7/17,16,458
2013/7/17,17,981
2013/7/17,18,1016
2013/7/17,19,754
2013/7/17,20,634
2013/7/17,21,428
2013/7/17,22,325
2013/7/17,23,181
2013/7/18,0,92
2013/7/18,1,30
2013/7/18,2,18
2013/7/18,3,16
2013/7/18,4,11
2013/7/18,5,58
2013/7/18,6,206
2013/7/18,7,574
2013/7/18,8,806
2013/7/18,9,385
2013/7/18,10,194
2013/7/18,11,223
2013/7/18,12,297
2013/7/18,13,283
2013/7/18,14,243
2013/7/18,15,284
2013/7/18,16,415
2013/7/18,17,868
2013/7/18,18,907
2013/7/18,19,588
2013/7/18,20,441
2013/7/18,21,423
2013/7/18,22,350
2013/7/18,23,190
2013/7/19,0,93
2013/7/19,1,55
2013/7/19,2,29
2013/7/19,3,13
2013/7/19,4,10
2013/7/19,5,49
2013/7/19,6,168
2013/7/19,7,495
2013/7/19,8,755
2013/7/19,9,378
2013/7/19,10,264
2013/7/19,11,290
2013/7/19,12,337
2013/7/19,13,354
2013/7/19,14,333
2013/7/19,15,340
2013/7/19,16,523
2013/7/19,17,844
2013/7/19,18,753
2013/7/19,19,565
2013/7/19,20,510
2013/7/19,21,339
2013/7/19,22,339
2013/7/19,23,251
2013/7/20,0,238
2013/7/20,1,156
2013/7/20,2,89
2013/7/20,3,47
2013/7/20,4,23
2013/7/20,5,22
2013/7/20,6,39
2013/7/20,7,85
2013/7/20,8,246
2013/7/20,9,367
2013/7/20,10,539
2013/7/20,11,577
2013/7/20,12,597
2013/7/20,13,649
2013/7/20,14,686
2013/7/20,15,696
2013/7/20,16,572
2013/7/20,17,649
2013/7/20,18,567
2013/7/20,19,492
2013/7/20,20,434
2013/7/20,21,358
2013/7/20,22,314
2013/7/20,23,264
2013/7/21,0,218
2013/7/21,1,184
2013/7/21,2,126
2013/7/21,3,77
2013/7/21,4,21
2013/7/21,5,12
2013/7/21,6,42
2013/7/21,7,70
2013/7/21,8,188
2013/7/21,9,319
2013/7/21,10,604
2013/7/21,11,569
2013/7/21,12,663
2013/7/21,13,659
2013/7/21,14,636
2013/7/21,15,659
2013/7/21,16,666
2013/7/21,17,535
2013/7/21,18,524
2013/7/21,19,556
2013/7/21,20,436
2013/7/21,21,362
2013/7/21,22,268
2013/7/21,23,144
2013/7/22,0,68
2013/7/22,1,15
2013/7/22,2,5
2013/7/22,3,4
2013/7/22,4,5
2013/7/22,5,52
2013/7/22,6,209
2013/7/22,7,577
2013/7/22,8,794
2013/7/22,9,383
2013/7/22,10,278
2013/7/22,11,280
2013/7/22,12,345
2013/7/22,13,350
2013/7/22,14,337
2013/7/22,15,344
2013/7/22,16,575
2013/7/22,17,1014
2013/7/22,18,1022
2013/7/22,19,809
2013/7/22,20,566
2013/7/22,21,400
2013/7/22,22,216
2013/7/22,23,148
2013/7/23,0,43
2013/7/23,1,14
2013/7/23,2,12
2013/7/23,3,4
2013/7/23,4,5
2013/7/23,5,58
2013/7/23,6,245
2013/7/23,7,657
2013/7/23,8,868
2013/7/23,9,414
2013/7/23,10,242
2013/7/23,11,302
2013/7/23,12,376
2013/7/23,13,366
2013/7/23,14,325
2013/7/23,15,344
2013/7/23,16,510
2013/7/23,17,1141
2013/7/23,18,987
2013/7/23,19,791
2013/7/23,20,670
2013/7/23,21,468
2013/7/23,22,326
2013/7/23,23,167
2013/7/24,0,73
2013/7/24,1,37
2013/7/24,2,13
2013/7/24,3,6
2013/7/24,4,10
2013/7/24,5,63
2013/7/24,6,245
2013/7/24,7,687
2013/7/24,8,904
2013/7/24,9,443
2013/7/24,10,304
2013/7/24,11,324
2013/7/24,12,381
2013/7/24,13,392
2013/7/24,14,329
2013/7/24,15,403
2013/7/24,16,542
2013/7/24,17,1137
2013/7/24,18,1128
2013/7/24,19,811
2013/7/24,20,605
2013/7/24,21,481
2013/7/24,22,356
2013/7/24,23,182
2013/7/25,0,82
2013/7/25,1,48
2013/7/25,2,16
2013/7/25,3,9
2013/7/25,4,11
2013/7/25,5,42
2013/7/25,6,203
2013/7/25,7,639
2013/7/25,8,968
2013/7/25,9,416
2013/7/25,10,316
2013/7/25,11,335
2013/7/25,12,420
2013/7/25,13,432
2013/7/25,14,390
2013/7/25,15,453
2013/7/25,16,635
2013/7/25,17,1224
2013/7/25,18,1166
2013/7/25,19,776
2013/7/25,20,594
2013/7/25,21,457
2013/7/25,22,364
2013/7/25,23,232
2013/7/26,0,106
2013/7/26,1,47
2013/7/26,2,33
2013/7/26,3,9
2013/7/26,4,8
2013/7/26,5,48
2013/7/26,6,203
2013/7/26,7,589
2013/7/26,8,935
2013/7/26,9,466
2013/7/26,10,330
2013/7/26,11,362
2013/7/26,12,496
2013/7/26,13,499
2013/7/26,14,541
2013/7/26,15,531
2013/7/26,16,747
2013/7/26,17,1131
2013/7/26,18,942
2013/7/26,19,687
2013/7/26,20,528
2013/7/26,21,442
2013/7/26,22,407
2013/7/26,23,283
2013/7/27,0,219
2013/7/27,1,135
2013/7/27,2,94
2013/7/27,3,43
2013/7/27,4,23
2013/7/27,5,17
2013/7/27,6,59
2013/7/27,7,99
2013/7/27,8,247
2013/7/27,9,394
2013/7/27,10,577
2013/7/27,11,698
2013/7/27,12,737
2013/7/27,13,770
2013/7/27,14,765
2013/7/27,15,689
2013/7/27,16,682
2013/7/27,17,265
2013/7/27,18,399
2013/7/27,19,464
2013/7/27,20,354
2013/7/27,21,336
2013/7/27,22,261
2013/7/27,23,147
2013/7/28,0,125
2013/7/28,1,157
2013/7/28,2,91
2013/7/28,3,29
2013/7/28,4,12
2013/7/28,5,20
2013/7/28,6,32
2013/7/28,7,70
2013/7/28,8,146
2013/7/28,9,326
2013/7/28,10,516
2013/7/28,11,615
2013/7/28,12,724
2013/7/28,13,748
2013/7/28,14,701
2013/7/28,15,731
2013/7/28,16,603
2013/7/28,17,538
2013/7/28,18,557
2013/7/28,19,481
2013/7/28,20,425
2013/7/28,21,260
2013/7/28,22,210
2013/7/28,23,125
2013/7/29,0,44
2013/7/29,1,27
2013/7/29,2,10
2013/7/29,3,5
2013/7/29,4,6
2013/7/29,5,50
2013/7/29,6,214
2013/7/29,7,609
2013/7/29,8,866
2013/7/29,9,391
2013/7/29,10,260
2013/7/29,11,301
2013/7/29,12,464
2013/7/29,13,405
2013/7/29,14,325
2013/7/29,15,371
2013/7/29,16,586
2013/7/29,17,1087
2013/7/29,18,1006
2013/7/29,19,820
2013/7/29,20,581
2013/7/29,21,427
2013/7/29,22,294
2013/7/29,23,179
2013/7/30,0,60
2013/7/30,1,17
2013/7/30,2,20
2013/7/30,3,5
2013/7/30,4,4
2013/7/30,5,54
2013/7/30,6,252
2013/7/30,7,691
2013/7/30,8,887
2013/7/30,9,409
2013/7/30,10,317
2013/7/30,11,392
2013/7/30,12,429
2013/7/30,13,405
2013/7/30,14,369
2013/7/30,15,431
2013/7/30,16,586
2013/7/30,17,1143
2013/7/30,18,1144
2013/7/30,19,826
2013/7/30,20,602
2013/7/30,21,445
2013/7/30,22,307
2013/7/30,23,185
2013/7/31,0,66
2013/7/31,1,31
2013/7/31,2,15
2013/7/31,3,5
2013/7/31,4,6
2013/7/31,5,53
2013/7/31,6,243
2013/7/31,7,631
2013/7/31,8,903
2013/7/31,9,453
2013/7/31,10,259
2013/7/31,11,297
2013/7/31,12,380
2013/7/31,13,355
2013/7/31,14,331
2013/7/31,15,400
2013/7/31,16,555
2013/7/31,17,1061
2013/7/31,18,1039
2013/7/31,19,678
2013/7/31,20,367
2013/7/31,21,243
2013/7/31,22,252
2013/7/31,23,150
2013/8/1,0,44
2013/8/1,1,17
2013/8/1,2,11
2013/8/1,3,4
2013/8/1,4,3
2013/8/1,5,33
2013/8/1,6,138
2013/8/1,7,420
2013/8/1,8,840
2013/8/1,9,333
2013/8/1,10,157
2013/8/1,11,207
2013/8/1,12,297
2013/8/1,13,331
2013/8/1,14,303
2013/8/1,15,302
2013/8/1,16,509
2013/8/1,17,931
2013/8/1,18,880
2013/8/1,19,704
2013/8/1,20,529
2013/8/1,21,365
2013/8/1,22,295
2013/8/1,23,191
2013/8/2,0,98
2013/8/2,1,52
2013/8/2,2,16
2013/8/2,3,6
2013/8/2,4,9
2013/8/2,5,63
2013/8/2,6,173
2013/8/2,7,501
2013/8/2,8,895
2013/8/2,9,411
2013/8/2,10,315
2013/8/2,11,418
2013/8/2,12,536
2013/8/2,13,514
2013/8/2,14,509
2013/8/2,15,555
2013/8/2,16,747
2013/8/2,17,1069
2013/8/2,18,841
2013/8/2,19,659
2013/8/2,20,503
2013/8/2,21,419
2013/8/2,22,378
2013/8/2,23,253
2013/8/3,0,216
2013/8/3,1,166
2013/8/3,2,111
2013/8/3,3,60
2013/8/3,4,12
2013/8/3,5,17
2013/8/3,6,55
2013/8/3,7,88
2013/8/3,8,170
2013/8/3,9,238
2013/8/3,10,535
2013/8/3,11,590
2013/8/3,12,663
2013/8/3,13,729
2013/8/3,14,751
2013/8/3,15,822
2013/8/3,16,645
2013/8/3,17,678
2013/8/3,18,564
2013/8/3,19,495
2013/8/3,20,433
2013/8/3,21,127
2013/8/3,22,182
2013/8/3,23,185
2013/8/4,0,180
2013/8/4,1,124
2013/8/4,2,144
2013/8/4,3,78
2013/8/4,4,19
2013/8/4,5,27
2013/8/4,6,33
2013/8/4,7,65
2013/8/4,8,194
2013/8/4,9,379
2013/8/4,10,622
2013/8/4,11,800
2013/8/4,12,874
2013/8/4,13,877
2013/8/4,14,894
2013/8/4,15,851
2013/8/4,16,869
2013/8/4,17,801
2013/8/4,18,750
2013/8/4,19,669
2013/8/4,20,546
2013/8/4,21,364
2013/8/4,22,238
2013/8/4,23,113
2013/8/5,0,34
2013/8/5,1,17
2013/8/5,2,9
2013/8/5,3,12
2013/8/5,4,11
2013/8/5,5,56
2013/8/5,6,208
2013/8/5,7,576
2013/8/5,8,781
2013/8/5,9,437
2013/8/5,10,320
2013/8/5,11,376
2013/8/5,12,466
2013/8/5,13,465
2013/8/5,14,447
2013/8/5,15,437
2013/8/5,16,655
2013/8/5,17,1228
2013/8/5,18,1159
2013/8/5,19,850
2013/8/5,20,630
2013/8/5,21,386
2013/8/5,22,442
2013/8/5,23,160
2013/8/6,0,64
2013/8/6,1,25
2013/8/6,2,9
2013/8/6,3,5
2013/8/6,4,8
2013/8/6,5,54
2013/8/6,6,228
2013/8/6,7,383
2013/8/6,8,769
2013/8/6,9,304
2013/8/6,10,197
2013/8/6,11,257
2013/8/6,12,332
2013/8/6,13,383
2013/8/6,14,330
2013/8/6,15,425
2013/8/6,16,562
2013/8/6,17,1012
2013/8/6,18,1059
2013/8/6,19,715
2013/8/6,20,495
2013/8/6,21,375
2013/8/6,22,337
2013/8/6,23,141
2013/8/7,0,67
2013/8/7,1,36
2013/8/7,2,10
2013/8/7,3,7
2013/8/7,4,9
2013/8/7,5,54
2013/8/7,6,221
2013/8/7,7,562
2013/8/7,8,966
2013/8/7,9,449
2013/8/7,10,272
2013/8/7,11,336
2013/8/7,12,385
2013/8/7,13,439
2013/8/7,14,389
2013/8/7,15,446
2013/8/7,16,644
2013/8/7,17,1218
2013/8/7,18,1144
2013/8/7,19,791
2013/8/7,20,537
2013/8/7,21,382
2013/8/7,22,299
2013/8/7,23,164
2013/8/8,0,67
2013/8/8,1,31
2013/8/8,2,21
2013/8/8,3,11
2013/8/8,4,4
2013/8/8,5,57
2013/8/8,6,201
2013/8/8,7,593
2013/8/8,8,908
2013/8/8,9,429
2013/8/8,10,291
2013/8/8,11,308
2013/8/8,12,387
2013/8/8,13,405
2013/8/8,14,355
2013/8/8,15,373
2013/8/8,16,576
2013/8/8,17,986
2013/8/8,18,1006
2013/8/8,19,698
2013/8/8,20,491
2013/8/8,21,351
2013/8/8,22,260
2013/8/8,23,163
2013/8/9,0,109
2013/8/9,1,48
2013/8/9,2,31
2013/8/9,3,9
2013/8/9,4,6
2013/8/9,5,51
2013/8/9,6,162
2013/8/9,7,502
2013/8/9,8,837
2013/8/9,9,513
2013/8/9,10,341
2013/8/9,11,360
2013/8/9,12,453
2013/8/9,13,476
2013/8/9,14,492
2013/8/9,15,484
2013/8/9,16,709
2013/8/9,17,922
2013/8/9,18,845
2013/8/9,19,643
2013/8/9,20,585
2013/8/9,21,417
2013/8/9,22,297
2013/8/9,23,253
2013/8/10,0,182
2013/8/10,1,137
2013/8/10,2,99
2013/8/10,3,42
2013/8/10,4,16
2013/8/10,5,15
2013/8/10,6,41
2013/8/10,7,94
2013/8/10,8,210
2013/8/10,9,450
2013/8/10,10,549
2013/8/10,11,670
2013/8/10,12,695
2013/8/10,13,798
2013/8/10,14,892
2013/8/10,15,761
2013/8/10,16,784
2013/8/10,17,849
2013/8/10,18,736
2013/8/10,19,666
2013/8/10,20,499
2013/8/10,21,341
2013/8/10,22,389
2013/8/10,23,247
2013/8/11,0,210
2013/8/11,1,178
2013/8/11,2,113
2013/8/11,3,68
2013/8/11,4,14
2013/8/11,5,16
2013/8/11,6,45
2013/8/11,7,69
2013/8/11,8,189
2013/8/11,9,355
2013/8/11,10,565
2013/8/11,11,715
2013/8/11,12,732
2013/8/11,13,770
2013/8/11,14,853
2013/8/11,15,721
2013/8/11,16,797
2013/8/11,17,754
2013/8/11,18,700
2013/8/11,19,610
2013/8/11,20,448
2013/8/11,21,342
2013/8/11,22,212
2013/8/11,23,120
2013/8/12,0,67
2013/8/12,1,29
2013/8/12,2,16
2013/8/12,3,10
2013/8/12,4,4
2013/8/12,5,63
2013/8/12,6,207
2013/8/12,7,547
2013/8/12,8,848
2013/8/12,9,416
2013/8/12,10,297
2013/8/12,11,334
2013/8/12,12,421
2013/8/12,13,404
2013/8/12,14,389
2013/8/12,15,391
2013/8/12,16,606
2013/8/12,17,1166
2013/8/12,18,1071
2013/8/12,19,870
2013/8/12,20,626
2013/8/12,21,406
2013/8/12,22,283
2013/8/12,23,142
2013/8/13,0,61
2013/8/13,1,23
2013/8/13,2,12
2013/8/13,3,8
2013/8/13,4,8
2013/8/13,5,65
2013/8/13,6,171
2013/8/13,7,479
2013/8/13,8,510
2013/8/13,9,409
2013/8/13,10,265
2013/8/13,11,284
2013/8/13,12,371
2013/8/13,13,383
2013/8/13,14,339
2013/8/13,15,401
2013/8/13,16,583
2013/8/13,17,1123
2013/8/13,18,1041
2013/8/13,19,790
2013/8/13,20,332
2013/8/13,21,317
2013/8/13,22,251
2013/8/13,23,169
2013/8/14,0,77
2013/8/14,1,23
2013/8/14,2,8
2013/8/14,3,4
2013/8/14,4,11
2013/8/14,5,49
2013/8/14,6,207
2013/8/14,7,643
2013/8/14,8,906
2013/8/14,9,481
2013/8/14,10,299
2013/8/14,11,336
2013/8/14,12,419
2013/8/14,13,445
2013/8/14,14,396
2013/8/14,15,466
2013/8/14,16,648
2013/8/14,17,1248
2013/8/14,18,1214
2013/8/14,19,894
2013/8/14,20,635
2013/8/14,21,476
2013/8/14,22,394
2013/8/14,23,218
2013/8/15,0,74
2013/8/15,1,29
2013/8/15,2,12
2013/8/15,3,4
2013/8/15,4,8
2013/8/15,5,56
2013/8/15,6,219
2013/8/15,7,633
2013/8/15,8,995
2013/8/15,9,441
2013/8/15,10,350
2013/8/15,11,409
2013/8/15,12,499
2013/8/15,13,472
2013/8/15,14,489
2013/8/15,15,567
2013/8/15,16,697
2013/8/15,17,1189
2013/8/15,18,1099
2013/8/15,19,903
2013/8/15,20,655
2013/8/15,21,462
2013/8/15,22,304
2013/8/15,23,234
2013/8/16,0,112
2013/8/16,1,50
2013/8/16,2,19
2013/8/16,3,8
2013/8/16,4,9
2013/8/16,5,52
2013/8/16,6,186
2013/8/16,7,485
2013/8/16,8,948
2013/8/16,9,481
2013/8/16,10,390
2013/8/16,11,526
2013/8/16,12,601
2013/8/16,13,611
2013/8/16,14,548
2013/8/16,15,640
2013/8/16,16,826
2013/8/16,17,1085
2013/8/16,18,973
2013/8/16,19,721
2013/8/16,20,612
2013/8/16,21,415
2013/8/16,22,312
2013/8/16,23,279
2013/8/17,0,180
2013/8/17,1,148
2013/8/17,2,81
2013/8/17,3,47
2013/8/17,4,13
2013/8/17,5,23
2013/8/17,6,36
2013/8/17,7,113
2013/8/17,8,227
2013/8/17,9,443
2013/8/17,10,637
2013/8/17,11,736
2013/8/17,12,871
2013/8/17,13,918
2013/8/17,14,965
2013/8/17,15,967
2013/8/17,16,892
2013/8/17,17,899
2013/8/17,18,779
2013/8/17,19,685
2013/8/17,20,479
2013/8/17,21,464
2013/8/17,22,337
2013/8/17,23,228
2013/8/18,0,215
2013/8/18,1,134
2013/8/18,2,98
2013/8/18,3,35
2013/8/18,4,8
2013/8/18,5,14
2013/8/18,6,18
2013/8/18,7,32
2013/8/18,8,90
2013/8/18,9,108
2013/8/18,10,237
2013/8/18,11,333
2013/8/18,12,347
2013/8/18,13,230
2013/8/18,14,327
2013/8/18,15,470
2013/8/18,16,571
2013/8/18,17,578
2013/8/18,18,540
2013/8/18,19,527
2013/8/18,20,352
2013/8/18,21,245
2013/8/18,22,195
2013/8/18,23,131
2013/8/19,0,56
2013/8/19,1,23
2013/8/19,2,20
2013/8/19,3,3
2013/8/19,4,4
2013/8/19,5,48
2013/8/19,6,214
2013/8/19,7,564
2013/8/19,8,797
2013/8/19,9,346
2013/8/19,10,278
2013/8/19,11,312
2013/8/19,12,350
2013/8/19,13,413
2013/8/19,14,355
2013/8/19,15,446
2013/8/19,16,684
2013/8/19,17,1106
2013/8/19,18,1019
2013/8/19,19,758
2013/8/19,20,491
2013/8/19,21,378
2013/8/19,22,238
2013/8/19,23,163
2013/8/20,0,55
2013/8/20,1,24
2013/8/20,2,29
2013/8/20,3,3
2013/8/20,4,5
2013/8/20,5,44
2013/8/20,6,229
2013/8/20,7,660
2013/8/20,8,920
2013/8/20,9,450
2013/8/20,10,285
2013/8/20,11,338
2013/8/20,12,418
2013/8/20,13,408
2013/8/20,14,358
2013/8/20,15,409
2013/8/20,16,616
2013/8/20,17,1126
2013/8/20,18,1118
2013/8/20,19,829
2013/8/20,20,556
2013/8/20,21,408
2013/8/20,22,264
2013/8/20,23,140
2013/8/21,0,66
2013/8/21,1,30
2013/8/21,2,8
2013/8/21,3,4
2013/8/21,4,3
2013/8/21,5,63
2013/8/21,6,233
2013/8/21,7,635
2013/8/21,8,925
2013/8/21,9,420
2013/8/21,10,247
2013/8/21,11,327
2013/8/21,12,393
2013/8/21,13,415
2013/8/21,14,349
2013/8/21,15,395
2013/8/21,16,568
2013/8/21,17,1132
2013/8/21,18,1114
2013/8/21,19,848
2013/8/21,20,552
2013/8/21,21,254
2013/8/21,22,165
2013/8/21,23,95
2013/8/22,0,49
2013/8/22,1,27
2013/8/22,2,13
2013/8/22,3,6
2013/8/22,4,6
2013/8/22,5,54
2013/8/22,6,223
2013/8/22,7,602
2013/8/22,8,866
2013/8/22,9,430
2013/8/22,10,293
2013/8/22,11,313
2013/8/22,12,487
2013/8/22,13,449
2013/8/22,14,358
2013/8/22,15,398
2013/8/22,16,621
2013/8/22,17,1053
2013/8/22,18,1120
2013/8/22,19,783
2013/8/22,20,564
2013/8/22,21,407
2013/8/22,22,324
2013/8/22,23,204
2013/8/23,0,102
2013/8/23,1,47
2013/8/23,2,25
2013/8/23,3,5
2013/8/23,4,8
2013/8/23,5,58
2013/8/23,6,190
2013/8/23,7,525
2013/8/23,8,841
2013/8/23,9,427
2013/8/23,10,320
2013/8/23,11,227
2013/8/23,12,116
2013/8/23,13,167
2013/8/23,14,228
2013/8/23,15,399
2013/8/23,16,528
2013/8/23,17,872
2013/8/23,18,740
2013/8/23,19,610
2013/8/23,20,424
2013/8/23,21,339
2013/8/23,22,266
2013/8/23,23,235
2013/8/24,0,195
2013/8/24,1,115
2013/8/24,2,85
2013/8/24,3,43
2013/8/24,4,7
2013/8/24,5,22
2013/8/24,6,42
2013/8/24,7,153
2013/8/24,8,310
2013/8/24,9,459
2013/8/24,10,694
2013/8/24,11,790
2013/8/24,12,917
2013/8/24,13,940
2013/8/24,14,928
2013/8/24,15,831
2013/8/24,16,805
2013/8/24,17,787
2013/8/24,18,752
2013/8/24,19,628
2013/8/24,20,437
2013/8/24,21,415
2013/8/24,22,340
2013/8/24,23,295
2013/8/25,0,249
2013/8/25,1,162
2013/8/25,2,105
2013/8/25,3,45
2013/8/25,4,19
2013/8/25,5,18
2013/8/25,6,29
2013/8/25,7,104
2013/8/25,8,176
2013/8/25,9,320
2013/8/25,10,632
2013/8/25,11,681
2013/8/25,12,766
2013/8/25,13,817
2013/8/25,14,788
2013/8/25,15,803
2013/8/25,16,795
2013/8/25,17,743
2013/8/25,18,684
2013/8/25,19,626
2013/8/25,20,377
2013/8/25,21,294
2013/8/25,22,234
2013/8/25,23,117
2013/8/26,0,63
2013/8/26,1,18
2013/8/26,2,8
2013/8/26,3,11
2013/8/26,4,11
2013/8/26,5,60
2013/8/26,6,208
2013/8/26,7,652
2013/8/26,8,837
2013/8/26,9,389
2013/8/26,10,301
2013/8/26,11,312
2013/8/26,12,413
2013/8/26,13,398
2013/8/26,14,363
2013/8/26,15,423
2013/8/26,16,594
2013/8/26,17,1189
2013/8/26,18,988
2013/8/26,19,836
2013/8/26,20,548
2013/8/26,21,376
2013/8/26,22,254
2013/8/26,23,133
2013/8/27,0,70
2013/8/27,1,28
2013/8/27,2,11
2013/8/27,3,6
2013/8/27,4,9
2013/8/27,5,62
2013/8/27,6,241
2013/8/27,7,671
2013/8/27,8,912
2013/8/27,9,478
2013/8/27,10,285
2013/8/27,11,307
2013/8/27,12,424
2013/8/27,13,351
2013/8/27,14,370
2013/8/27,15,408
2013/8/27,16,607
2013/8/27,17,1140
2013/8/27,18,1133
2013/8/27,19,797
2013/8/27,20,525
2013/8/27,21,387
2013/8/27,22,231
2013/8/27,23,169
2013/8/28,0,79
2013/8/28,1,26
2013/8/28,2,18
2013/8/28,3,7
2013/8/28,4,9
2013/8/28,5,63
2013/8/28,6,228
2013/8/28,7,503
2013/8/28,8,825
2013/8/28,9,403
2013/8/28,10,221
2013/8/28,11,284
2013/8/28,12,386
2013/8/28,13,227
2013/8/28,14,254
2013/8/28,15,320
2013/8/28,16,560
2013/8/28,17,907
2013/8/28,18,870
2013/8/28,19,484
2013/8/28,20,394
2013/8/28,21,290
2013/8/28,22,232
2013/8/28,23,145
2013/8/29,0,78
2013/8/29,1,25
2013/8/29,2,13
2013/8/29,3,8
2013/8/29,4,6
2013/8/29,5,47
2013/8/29,6,222
2013/8/29,7,567
2013/8/29,8,901
2013/8/29,9,440
2013/8/29,10,278
2013/8/29,11,327
2013/8/29,12,427
2013/8/29,13,383
2013/8/29,14,361
2013/8/29,15,437
2013/8/29,16,634
2013/8/29,17,1091
2013/8/29,18,1004
2013/8/29,19,723
2013/8/29,20,539
2013/8/29,21,404
2013/8/29,22,295
2013/8/29,23,225
2013/8/30,0,138
2013/8/30,1,56
2013/8/30,2,22
2013/8/30,3,12
2013/8/30,4,13
2013/8/30,5,45
2013/8/30,6,154
2013/8/30,7,469
2013/8/30,8,853
2013/8/30,9,474
2013/8/30,10,372
2013/8/30,11,413
2013/8/30,12,515
2013/8/30,13,515
2013/8/30,14,601
2013/8/30,15,711
2013/8/30,16,774
2013/8/30,17,976
2013/8/30,18,788
2013/8/30,19,580
2013/8/30,20,429
2013/8/30,21,384
2013/8/30,22,270
2013/8/30,23,184
2013/8/31,0,160
2013/8/31,1,116
2013/8/31,2,96
2013/8/31,3,27
2013/8/31,4,21
2013/8/31,5,15
2013/8/31,6,41
2013/8/31,7,103
2013/8/31,8,236
2013/8/31,9,397
2013/8/31,10,556
2013/8/31,11,667
2013/8/31,12,780
2013/8/31,13,761
2013/8/31,14,727
2013/8/31,15,808
2013/8/31,16,738
2013/8/31,17,720
2013/8/31,18,627
2013/8/31,19,549
2013/8/31,20,391
2013/8/31,21,338
2013/8/31,22,327
2013/8/31,23,278
2013/9/1,0,191
2013/9/1,1,149
2013/9/1,2,104
2013/9/1,3,50
2013/9/1,4,24
2013/9/1,5,18
2013/9/1,6,27
2013/9/1,7,84
2013/9/1,8,162
2013/9/1,9,367
2013/9/1,10,556
2013/9/1,11,623
2013/9/1,12,783
2013/9/1,13,776
2013/9/1,14,713
2013/9/1,15,682
2013/9/1,16,650
2013/9/1,17,679
2013/9/1,18,738
2013/9/1,19,609
2013/9/1,20,422
2013/9/1,21,359
2013/9/1,22,294
2013/9/1,23,240
2013/9/2,0,176
2013/9/2,1,53
2013/9/2,2,50
2013/9/2,3,18
2013/9/2,4,6
2013/9/2,5,9
2013/9/2,6,35
2013/9/2,7,94
2013/9/2,8,182
2013/9/2,9,352
2013/9/2,10,561
2013/9/2,11,643
2013/9/2,12,724
2013/9/2,13,735
2013/9/2,14,691
2013/9/2,15,639
2013/9/2,16,616
2013/9/2,17,574
2013/9/2,18,564
2013/9/2,19,495
2013/9/2,20,377
2013/9/2,21,262
2013/9/2,22,170
2013/9/2,23,96
2013/9/3,0,44
2013/9/3,1,23
2013/9/3,2,15
2013/9/3,3,2
2013/9/3,4,17
2013/9/3,5,47
2013/9/3,6,210
2013/9/3,7,649
2013/9/3,8,790
2013/9/3,9,395
2013/9/3,10,261
2013/9/3,11,294
2013/9/3,12,381
2013/9/3,13,354
2013/9/3,14,351
2013/9/3,15,373
2013/9/3,16,566
2013/9/3,17,1046
2013/9/3,18,1130
2013/9/3,19,762
2013/9/3,20,488
2013/9/3,21,382
2013/9/3,22,248
2013/9/3,23,116
2013/9/4,0,79
2013/9/4,1,26
2013/9/4,2,3
2013/9/4,3,3
2013/9/4,4,11
2013/9/4,5,72
2013/9/4,6,220
2013/9/4,7,761
2013/9/4,8,923
2013/9/4,9,441
2013/9/4,10,296
2013/9/4,11,329
2013/9/4,12,392
2013/9/4,13,389
2013/9/4,14,360
2013/9/4,15,397
2013/9/4,16,634
2013/9/4,17,1208
2013/9/4,18,1108
2013/9/4,19,842
2013/9/4,20,521
2013/9/4,21,377
2013/9/4,22,297
2013/9/4,23,137
2013/9/5,0,67
2013/9/5,1,28
2013/9/5,2,14
2013/9/5,3,4
2013/9/5,4,6
2013/9/5,5,53
2013/9/5,6,239
2013/9/5,7,735
2013/9/5,8,926
2013/9/5,9,476
2013/9/5,10,302
2013/9/5,11,290
2013/9/5,12,438
2013/9/5,13,426
2013/9/5,14,383
2013/9/5,15,409
2013/9/5,16,635
2013/9/5,17,1177
2013/9/5,18,1076
2013/9/5,19,819
2013/9/5,20,600
2013/9/5,21,421
2013/9/5,22,305
2013/9/5,23,178
2013/9/6,0,114
2013/9/6,1,55
2013/9/6,2,26
2013/9/6,3,6
2013/9/6,4,7
2013/9/6,5,50
2013/9/6,6,207
2013/9/6,7,654
2013/9/6,8,996
